'DOH000000000000924','01','0155','015526','015526025','01','2015','J06','204','139','725','657','319','318','118','118','57','74','36','85','33','77','22','88','29','78','28','59','24','76','26','62','27','76','41','71','122','266','54','100','68','166','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','I10','1','7','0','0','0','2','0','0','1','0','1','1','2','12','9','10','32','48','77','81','83','145','152','187','116','223','276','285','543','1127','258','462','285','665','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','E10','0','2','0','0','0','0','0','0','0','1','3','0','6','6','0','3','12','7','1','9','26','26','51','78','23','79','84','120','141','288','69','121','72','167','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','N39','0','1','10','17','24','40','20','25','20','32','13','25','15','24','6','24','11','30','12','38','10','18','7','31','3','15','10','14','25','75','6','23','19','52','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','A15','0','0','2','0','1','3','3','1','7','6','12','9','13','10','14','5','11','15','16','12','10','11','16','17','11','19','14','10','48','30','21','23','27','7','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','A09','9','7','92','65','22','17','11','5','2','3','4','5','6','6','4','2','1','3','2','0','4','3','0','0','0','2','2','3','3','6','3','3','0','3','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','M13','0','0','0','0','0','0','3','1','0','0','0','1','2','4','2','3','1','3','4','8','2','15','2','12','10','9','15','23','36','113','13','41','23','72','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B34','12','12','38','43','20','21','11','10','5','6','1','11','5','5','0','3','1','4','2','6','0','2','2','1','2','9','2','5','2','14','1','5','1','9','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','L30','8','14','44','46','20','17','10','3','1','3','2','1','2','7','2','1','3','4','3','3','1','4','0','4','4','2','2','2','9','16','4','8','5','8','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','J45','0','0','21','18','9','6','13','10','2','6','2','5','1','6','1','9','2','3','5','5','1','5','1','5','9','11','6','6','24','9','14','2','10','7','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','T14','0','0','8','5','9','6','7','2','1','0','4','1','5','2','4','2','5','0','2','2','1','0','3','1','0','1','2','0','2','2','1','0','1','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','K29','0','1','2','0','3','1','5','4','7','3','4','10','4','7','4','9','6','5','0','5','6','6','1','10','1','3','4','4','11','17','5','2','6','15','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','L02','2','1','13','11','5','5','2','2','2','5','4','3','2','3','1','2','3','4','1','1','4','1','0','3','0','0','3','0','3','2','2','1','1','1','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','J18','14','10','42','48','7','8','10','10','2','10','6','2','4','2','11','6','4','12','2','2','6','10','2','9','4','14','0','0','5','22','2','11','3','11','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','T79','0','0','7','4','18','6','5','4','3','6','6','1','5','1','4','3','6','0','2','1','1','0','4','0','2','3','4','0','7','6','2','3','5','3','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','K21','0','0','0','0','0','0','2','2','4','0','2','4','3','5','6','8','5','6','2','9','0','7','2','5','1','8','4','3','7','14','2','8','5','6','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','H10','4','2','8','6','9','3','4','6','1','2','2','3','2','0','0','4','4','4','2','3','1','0','0','3','1','3','2','2','9','5','3','2','6','3','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','H81','0','1','0','0','0','0','0','1','1','2','1','1','2','6','0','7','3','12','0','8','0','11','3','8','2','9','3','7','5','18','0','4','5','14','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','T78','0','0','6','7','0','2','0','0','0','3','0','1','0','0','1','2','0','0','0','1','1','2','1','0','0','1','1','1','1','3','0','2','1','1','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','J40','5','4','7','8','0','0','0','2','0','0','0','0','2','0','0','1','0','0','0','0','1','1','0','1','7','1','1','4','6','12','3','5','3','7','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B82','0','1','11','12','12','6','2','2','1','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','H60','0','0','21','14','7','6','6','3','0','14','0','2','4','4','0','3','6','10','0','6','2','4','1','0','2','1','0','2','2','0','0','0','2','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','W54','0','0','6','1','10','6','3','2','2','1','3','0','1','0','1','1','2','3','4','0','1','0','1','0','0','0','0','1','2','2','1','0','1','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','2','0','7','0','34','1','8','0','26','1','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','D64','0','0','1','0','0','0','0','1','0','2','0','2','0','1','0','4','0','5','1','2','0','1','1','1','0','3','2','0','5','2','0','0','5','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','J30','0','1','7','4','1','0','2','0','0','1','1','1','1','1','0','0','1','0','0','1','0','4','1','1','1','1','2','2','2','8','0','5','2','3','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','H65','2','0','6','4','4','3','1','0','1','1','1','2','2','3','0','4','0','2','0','0','0','0','0','1','0','1','0','0','0','3','0','1','0','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','A90','0','0','2','1','3','3','3','1','1','1','1','0','0','1','0','0','0','0','0','1','0','0','0','1','0','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','L08','1','0','8','8','3','2','3','2','1','0','2','1','0','0','1','0','0','0','0','1','1','0','0','0','0','0','0','1','0','2','0','1','0','1','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B01','0','0','5','7','6','5','3','3','0','0','4','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','L23','7','2','4','6','3','2','0','2','0','2','0','0','2','3','1','2','0','3','0','1','2','1','0','2','0','1','0','1','2','3','0','0','2','3','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','K30','0','0','0','0','0','0','1','1','1','0','0','3','1','0','1','0','1','0','0','2','3','1','0','2','0','3','1','0','4','5','2','1','2','4','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','L73','0','2','7','2','7','1','2','0','0','1','0','2','0','0','0','1','0','0','0','0','1','2','0','0','0','1','0','0','0','2','0','0','0','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B35','0','0','2','2','2','1','0','0','3','3','0','1','1','3','2','2','0','1','0','1','4','0','0','0','1','1','0','0','2','3','0','0','2','3','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','L01','2','1','6','11','3','5','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B09','0','2','7','8','4','3','0','0','1','1','0','1','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','L03','0','0','5','1','4','0','1','2','0','1','0','0','0','2','0','0','0','0','0','0','1','0','1','0','0','2','1','3','2','3','0','1','2','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B37','1','1','8','7','1','2','0','0','1','1','0','0','0','0','0','1','0','2','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','G43','0','0','0','0','0','0','0','1','2','2','0','3','3','2','0','1','1','0','1','2','0','1','0','2','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','M94','0','0','0','0','0','0','1','0','1','0','0','2','1','1','1','1','1','0','1','1','1','2','1','3','2','0','0','0','2','4','1','0','1','4','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','1','1','1','2','4','11','1','3','3','8','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','I60','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','3','3','2','7','5','5','1','2','4','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','L50','1','0','2','2','2','1','0','0','1','1','0','2','0','1','0','0','0','1','0','0','1','0','1','1','0','0','0','1','0','4','0','2','0','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','E78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','5','1','1','0','2','0','0','2','11','0','3','2','8','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','N20','0','0','0','0','1','0','0','0','1','0','0','0','1','0','0','0','0','0','1','0','0','0','0','3','0','0','1','0','0','2','0','0','0','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','M06','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','3','3','2','1','2','4','0','0','2','4','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','J22','0','0','2','1','0','2','0','0','0','0','1','0','0','2','1','0','1','0','0','0','1','0','0','0','0','1','0','1','3','0','2','0','1','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B26','2','0','5','2','3','2','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','L04','0','0','4','2','1','1','1','2','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','0','1','1','1','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B86','0','1','1','2','4','1','1','0','0','3','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','W55','0','0','0','1','0','2','0','2','1','0','0','0','0','1','0','0','1','1','0','0','0','0','0','1','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','J01','0','0','0','0','0','0','1','0','0','2','0','4','2','2','2','2','0','2','0','0','0','0','0','8','0','0','0','0','0','3','0','0','0','3','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','A54','0','0','0','1','0','0','1','0','5','0','2','0','2','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','G62','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','1','1','0','0','6','0','3','0','3','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','N40','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','2','0','8','0','2','0','6','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','I84','0','0','0','0','0','0','0','0','1','0','0','1','0','1','0','1','0','1','0','2','0','2','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','H00','0','0','1','0','2','1','1','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','I20','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','0','1','2','0','2','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','N63','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','1','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','R10','0','2','0','8','0','0','0','0','0','0','0','1','2','0','0','0','0','0','0','0','0','0','1','1','0','0','0','1','2','2','2','2','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','K37','0','0','0','0','1','0','2','1','1','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','Q90','0','0','1','0','1','1','3','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','K40','1','0','3','1','0','0','2','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','0','0','1','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','H61','0','0','1','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','1','0','0','1','0','1','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','L21','1','2','0','1','0','2','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','J47','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','2','1','0','1','2','1','0','0','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','K95','1','0','0','1','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B02','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','2','0','0','1','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','R59','0','0','2','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','E05','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','2','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','M41','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','2','0','0','1','0','1','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','I50','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','1','2','0','0','1','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','S06','0','0','1','2','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','K12','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B15','0','0','0','0','2','0','0','0','0','0','0','2','0','0','0','2','0','0','0','0','0','0','2','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B16','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','M10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','J10','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','M79','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','2','1','1','0','1','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','I00','0','0','0','0','0','2','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','2','0','2','0','0','0','2','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','T81','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','K80','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','N00','0','0','0','0','0','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','W53','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','J42','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','D18','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B77','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','H40','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','N76','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','K81','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','H11','0','0','0','1','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','E04','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','2','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','G40','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','G51','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','I09','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','A27','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B05','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','B08','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','01','2015','N94','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
