'DOH000000000001726','01','0129','012916','012916017','07','2015','I10','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','1','1','0','3','6','2','6','5','8','2','7','3','7','13','16','1','10','12','6','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','W54','0','0','4','1','4','2','0','0','1','0','0','0','0','2','0','0','2','3','3','1','5','3','0','1','0','0','1','0','2','0','1','0','1','0','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','N39','0','0','0','0','2','8','1','1','0','1','0','0','0','0','0','1','1','1','1','1','0','1','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','J22','0','0','4','2','0','0','0','0','1','0','0','1','0','1','0','0','0','0','0','1','2','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','L01','0','0','3','3','1','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','T79','0','0','0','0','1','2','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','1','0','2','0','2','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','L02','0','0','0','0','2','1','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','A15','0','0','0','0','0','2','0','0','0','0','0','0','0','1','0','0','1','0','0','0','2','0','0','0','0','0','0','1','1','0','0','0','1','0','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','K29','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','1','1','0','0','0','0','0','0','0','1','0','0','0','4','0','1','0','3','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','R42','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','3','0','0','0','0','0','1','0','0','0','0','0','0','1','1','0','0','1','1','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','B05','0','1','1','1','0','0','0','2','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','D64','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','0','1','1','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','E78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','1','2','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000001726','01','0129','012916','012916017','07','2015','L08','3','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','Y'
