'DOH000000000007366','03','0369','036909','036909024','02','2015','J06','25','8','36','37','13','21','1','4','2','1','2','8','0','1','4','4','3','5','3','3','3','7','2','2','0','2','1','2','1','8','0','1','1','7','Y'
'DOH000000000007366','03','0369','036909','036909024','02','2015','I10','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','1','4','1','4','2','3','3','4','1','6','4','15','1','3','3','12','Y'
'DOH000000000007366','03','0369','036909','036909024','02','2015','A09','2','0','8','9','1','1','0','2','2','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000007366','03','0369','036909','036909024','02','2015','B34','0','0','3','0','2','3','2','1','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','02','2015','T14','0','0','1','0','1','2','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','02','2015','R10','0','0','1','3','3','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000007366','03','0369','036909','036909024','02','2015','J18','1','0','2','4','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000007366','03','0369','036909','036909024','02','2015','H81','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','2','0','0','2','0','1','0','0','1','1','0','0','1','1','Y'
'DOH000000000007366','03','0369','036909','036909024','02','2015','N39','0','0','0','1','0','0','0','0','0','0','0','3','0','2','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000007366','03','0369','036909','036909024','02','2015','T79','0','0','2','1','1','2','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000007366','03','0369','036909','036909024','02','2015','L02','1','0','2','0','0','1','1','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','02','2015','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','1','0','0','2','0','0','2','0','1','0','1','Y'
