'DOH000000000003366','03','0369','036917','036917007','1','2013','J06','20','12','50','44','20','27','11','12','4','0','1','2','0','9','3','4','0','7','1','3','1','6','0','1','0','3','1','1','1','6','Y'
'DOH000000000003366','03','0369','036917','036917007','1','2013','A09','0','3','18','19','5','1','1','0','1','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','1','2013','N39','0','0','1','1','1','8','1','1','0','1','1','1','0','1','1','3','2','3','0','3','0','2','1','1','0','0','1','2','0','4','Y'
'DOH000000000003366','03','0369','036917','036917007','1','2013','A15','0','0','0','0','0','0','1','0','2','0','1','0','0','1','4','0','2','2','2','0','1','1','1','0','2','3','0','0','3','1','Y'
'DOH000000000003366','03','0369','036917','036917007','1','2013','J22','2','1','6','6','2','2','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','1','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','2','1','2','1','1','1','6','Y'
'DOH000000000003366','03','0369','036917','036917007','1','2013','T14','0','0','2','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','1','0','Y'
'DOH000000000003366','03','0369','036917','036917007','1','2013','L08','1','1','4','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','1','2013','J45','0','0','6','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','1','2013','J10','0','0','2','1','0','1','1','0','0','0','1','1','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','1','2013','T79','0','0','0','0','1','2','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','2','0','0','0','Y'
