'DOH000000000003356','01','0155','015511','015511072','05','2017','J06','1','2','22','21','15','8','5','8','2','0','3','4','1','6','0','2','2','2','2','1','1','4','0','2','2','4','0','2','1','10','0','2','1','8','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','I10','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','3','2','4','1','0','3','7','7','7','2','6','6','25','4','6','2','19','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','N39','0','1','1','1','3','5','2','2','2','1','0','2','0','6','2','1','1','4','2','1','2','4','0','2','1','3','0','1','2','7','0','2','2','5','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','J22','5','3','19','8','4','3','0','1','1','0','1','0','0','1','0','0','0','1','0','0','1','0','0','0','0','0','0','0','1','1','0','1','1','0','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','J45','0','0','1','3','2','1','1','0','0','0','1','0','2','0','0','0','1','0','1','0','0','1','0','0','0','3','0','1','0','0','0','0','0','0','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','L02','0','0','4','6','1','3','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','A09','0','0','5','2','2','0','2','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','T78','0','0','1','4','0','1','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','2','2','1','0','1','2','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','I50','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','1','0','2','3','0','0','2','3','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','O23','0','0','0','0','0','0','0','0','0','1','0','2','0','5','0','0','0','1','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','K29','0','0','0','0','0','0','0','0','0','0','1','0','1','1','0','0','0','2','0','1','0','1','1','0','0','0','0','1','1','0','0','0','1','0','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','I24','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','3','0','0','0','0','0','0','0','0','1','3','0','0','1','3','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','B34','1','0','0','1','1','0','1','1','0','0','0','0','1','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','K30','0','0','1','0','0','1','0','1','0','0','0','0','1','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','H65','0','0','1','3','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','J18','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','2','2','0','0','6','4','4','0','2','4','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','E78','0','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','0','0','1','1','0','1','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003356','01','0155','015511','015511072','05','2017','','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
