'DOH000000000003663','05','0541','005411','054112020','03','2016','J06','16','6','39','50','25','28','12','16','2','3','0','4','3','4','0','4','0','2','1','2','2','2','1','1','0','0','0','1','5','2','3','0','2','2','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','I10','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','2','3','2','1','2','1','5','6','9','4','3','2','6','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','A15','0','0','0','0','2','0','0','0','1','2','0','2','1','2','0','0','0','0','0','0','0','1','2','3','0','5','3','1','0','2','0','1','0','1','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','T14','0','0','1','0','0','0','1','1','1','0','0','0','1','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','J22','0','2','4','2','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','R10','0','0','0','1','2','1','0','0','2','2','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','T79','0','1','0','3','1','0','0','0','1','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','1','1','0','0','1','1','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','R52','0','0','0','0','0','0','1','0','0','0','0','1','1','0','0','0','0','0','0','2','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','J45','0','0','2','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','R42','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','1','0','0','0','1','0','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','L08','2','0','0','1','0','3','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','T78','0','0','0','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','A01','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','A06','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','L02','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','B82','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','J18','0','0','1','0','1','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','B34','1','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','D64','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','K12','0','0','2','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','H10','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','I95','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','H60','0','0','2','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','Z32','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','W54','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','M10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','T20','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003663','05','0541','005411','054112020','03','2016','B77','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
