'DOH000000000003037','03','0369','036904','036904003','9','2013','J06','13','21','84','69','38','26','16','12','5','2','6','10','6','8','10','10','0','3','4','3','3','3','1','5','1','5','1','0','3','2','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','4','1','5','2','6','2','7','1','3','5','3','2','3','4','11','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','A09','0','0','7','4','1','2','0','0','0','1','1','2','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','2','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','N39','0','0','1','0','2','1','0','1','0','0','1','0','0','0','1','4','1','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','T79','0','0','4','0','3','0','0','0','1','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','R42','0','0','0','0','0','0','0','0','0','0','0','1','1','2','0','1','0','0','0','0','0','1','0','1','0','1','1','0','0','1','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','J45','0','0','1','5','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','L02','0','1','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','2','1','0','0','0','0','0','0','1','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','L08','0','0','5','3','4','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','K29','0','0','1','0','0','2','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','T78','0','0','0','2','0','1','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','A06','0','0','3','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','R10','0','0','0','6','0','1','0','0','0','1','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','M13','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','3','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','H65','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','L30','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','H60','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','1','2','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','H81','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','J22','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','J30','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','W55','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','L04','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','B37','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','B26','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','K05','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003037','03','0369','036904','036904003','9','2013','A15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
