'DOH000000000003240','14','1411','141102','141102072','07','2016','J06','2','3','13','5','13','7','3','1','1','1','1','3','1','5','0','3','1','2','0','4','0','0','0','1','1','0','0','1','0','2','0','1','0','1','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','2','0','2','0','1','2','3','3','5','4','6','1','2','3','4','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','J18','3','0','14','12','4','7','0','6','0','0','0','4','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','B34','0','0','3','3','1','1','0','2','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','A90','0','0','3','0','3','0','1','1','0','1','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','N39','0','0','1','0','1','0','0','1','0','1','0','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','A09','0','0','2','2','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','1','1','0','0','0','1','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','J45','0','0','1','0','1','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','L30','0','0','1','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','T14','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','A15','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','J22','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','J30','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','L23','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003240','14','1411','141102','141102072','07','2016','L02','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
