'DOH000000000004925','03','0369','036906','036906031','6','2013','J06','8','9','104','102','63','37','6','8','2','5','1','4','1','11','0','12','0','7','1','7','0','10','1','5','2','1','3','2','4','5','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','A09','1','2','26','12','6','3','3','2','0','2','0','1','0','1','1','0','2','0','0','0','0','1','0','1','0','1','0','1','0','1','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','B34','1','0','16','6','14','7','2','3','0','1','1','0','0','0','0','1','0','2','0','0','0','1','0','0','1','1','0','1','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','T79','0','1','10','5','4','8','0','0','1','0','2','2','0','0','1','1','0','0','0','0','0','0','0','0','0','0','1','0','1','2','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','J45','0','0','10','5','6','2','0','2','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','1','0','0','1','1','2','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','L03','0','1','9','4','1','0','1','0','0','0','0','0','0','0','0','0','0','2','0','1','0','1','0','2','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','K29','0','0','0','0','2','2','0','0','0','1','0','1','0','0','0','3','0','1','1','1','0','1','0','0','0','0','1','1','0','2','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','0','0','2','1','1','0','0','2','5','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','1','1','1','0','0','1','2','0','1','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','B82','0','0','1','4','1','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','W54','0','0','0','0','0','1','0','1','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','N39','0','0','0','0','0','2','0','0','0','2','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','1','1','1','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','T14','0','0','1','0','0','0','0','2','1','0','1','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','6','2013','T78','0','0','0','1','1','0','1','0','0','0','0','0','0','1','0','0','0','0','1','1','0','1','0','0','0','0','0','0','0','1','Y'
