'DOH000000000003169','01','0129','012901','012901001','10','2015','J06','5','11','42','39','17','22','8','2','3','4','1','3','1','4','1','2','1','2','1','4','0','2','1','3','2','4','1','4','5','10','0','2','5','8','Y'
'DOH000000000003169','01','0129','012901','012901001','10','2015','I10','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','1','1','0','1','2','1','2','2','7','3','2','7','5','1','2','6','3','Y'
'DOH000000000003169','01','0129','012901','012901001','10','2015','B34','0','1','5','1','3','6','2','3','2','3','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000003169','01','0129','012901','012901001','10','2015','N39','0','1','0','2','0','0','2','1','0','1','0','0','0','3','0','0','0','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003169','01','0129','012901','012901001','10','2015','A90','0','0','0','0','1','1','0','3','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003169','01','0129','012901','012901001','10','2015','T78','1','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000003169','01','0129','012901','012901001','10','2015','A15','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','2','0','1','0','0','0','0','2','0','1','0','1','Y'
'DOH000000000003169','01','0129','012901','012901001','10','2015','T79','0','0','1','0','1','1','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','1','0','0','1','1','Y'
'DOH000000000003169','01','0129','012901','012901001','10','2015','A09','2','0','1','2','0','0','2','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003169','01','0129','012901','012901001','10','2015','J22','0','1','1','3','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003169','01','0129','012901','012901001','10','2015','H10','0','0','1','0','0','0','0','0','3','1','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
