'DOH000000000002109','03','0369','036910','036910005','4','2013','J06','6','7','59','44','18','16','7','6','1','3','2','3','1','6','0','3','1','3','0','2','1','4','1','6','1','2','0','0','0','3','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','0','0','7','0','4','0','4','9','9','0','11','11','17','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','J45','1','0','2','1','4','2','2','1','1','0','0','1','0','0','0','1','0','1','0','1','1','0','0','0','1','0','0','0','0','5','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','D64','0','0','1','0','0','0','0','1','0','1','0','1','0','2','0','2','0','0','0','1','0','1','0','2','0','2','0','0','0','4','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','T79','0','0','2','2','2','1','1','3','0','0','0','0','0','0','0','2','0','1','0','2','1','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','J18','9','0','6','6','0','0','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','2','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','A09','0','0','4','2','1','0','0','2','0','1','0','0','1','0','0','1','0','0','0','0','1','1','0','0','0','0','0','0','0','1','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','N39','1','0','0','0','0','0','1','0','0','0','0','2','0','0','0','1','1','0','0','3','0','0','1','2','1','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','K30','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','1','0','2','0','0','1','0','1','0','0','0','1','2','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','T78','0','0','0','1','1','1','0','0','1','2','0','0','0','0','0','1','0','0','0','1','0','0','0','1','0','0','0','0','0','1','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','R10','0','2','0','4','0','2','0','1','1','1','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','A15','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','1','1','0','0','0','1','2','1','0','0','2','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','L23','0','0','0','1','0','2','1','2','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','2','0','0','0','3','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','L01','0','0','1','2','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','B34','0','1','2','1','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','K04','0','0','0','0','3','2','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','L73','0','0','1','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','1','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','W54','0','0','0','1','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','B26','0','0','0','1','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','B02','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','N20','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','L04','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','M06','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','J43','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','K12','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','O99','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','J30','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','K29','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','L03','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','B06','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','T14','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','B37','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','L50','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','S06','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','H10','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','O92','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','H60','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','T20','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','N18','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','K40','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','I87','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','H65','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','G62','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','R11','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','R60','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','M79','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','L08','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002109','03','0369','036910','036910005','4','2013','B01','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
