'DOH000000000000099','03','0369','036913','036913015','02','2015','J06','15','6','39','38','40','26','9','5','2','3','2','6','2','4','1','3','0','6','1','3','4','6','1','7','1','4','1','9','7','9','2','2','5','7','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','I10','0','0','0','0','0','0','0','0','0','0','0','0','1','2','4','1','1','1','1','5','5','6','4','7','3','10','4','13','13','29','4','7','9','22','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','A09','0','0','9','12','2','4','1','0','0','0','1','2','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','N39','0','0','3','0','3','2','0','0','1','3','0','4','0','1','0','2','0','1','0','1','0','0','0','0','0','1','0','1','0','1','0','1','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','T78','1','0','3','1','2','2','0','3','0','0','1','2','0','0','0','0','0','1','0','0','0','0','1','1','0','0','0','0','4','1','2','0','2','1','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','2','2','0','0','0','2','0','1','2','6','1','0','1','6','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','K30','0','0','0','0','0','1','2','0','0','0','0','2','0','2','0','2','0','0','0','0','1','0','0','1','0','2','0','0','2','1','1','1','1','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','T14','0','1','1','0','1','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','R10','0','0','8','4','9','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','B01','0','0','1','1','5','6','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','A06','0','0','5','4','2','0','0','0','1','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','J18','2','1','3','2','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','0','0','3','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','D64','0','0','0','1','0','0','0','0','0','1','0','1','0','1','0','1','0','1','0','1','0','0','0','2','0','0','0','0','1','3','0','2','1','1','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','2','0','0','2','1','0','3','0','2','0','1','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','L73','0','0','0','1','3','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','A15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','1','2','2','0','2','2','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','H81','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','1','0','1','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','B37','0','0','2','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','W54','0','0','0','0','0','0','0','0','0','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','H10','0','0','0','1','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','I20','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','T79','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','I51','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','R22','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','2','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','S06','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','I60','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','O03','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','E78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','M94','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','H11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','G62','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','B15','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','J22','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','L30','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000099','03','0369','036913','036913015','02','2015','B26','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
