'DOH000000000000065','09','0973','097341','097341004','12','2015','I10','0','0','0','0','0','0','0','0','0','0','0','0','4','1','0','1','1','4','2','3','3','11','3','10','4','23','9','16','12','33','5','19','7','14','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','J06','2','3','6','15','8','5','5','3','1','2','1','3','2','0','0','1','1','2','0','1','0','3','0','2','0','2','1','3','3','3','0','2','3','1','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','J18','6','4','13','12','0','7','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','4','0','2','1','5','0','8','0','3','0','5','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','A15','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','1','1','0','1','0','0','0','0','3','3','0','2','3','1','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','T78','0','0','1','1','0','1','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','1','1','0','0','0','1','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','A09','1','0','2','1','1','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','N39','0','0','0','0','0','0','0','0','0','1','0','0','1','3','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','1','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','T14','0','0','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','K29','0','0','0','1','0','1','0','0','1','1','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','2','0','1','0','1','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','G62','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','1','0','0','0','0','0','0','0','2','0','2','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','T79','0','0','1','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','H65','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','R59','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','1','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','J45','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','J01','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','L03','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','D64','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','L24','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','12','2015','J40','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
