'DOH000000000003387','05','0517','051732','051732005','05','2015','I10','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','2','3','2','3','2','5','9','3','11','2','6','14','13','7','3','7','10','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','A09','1','1','7','2','3','0','0','1','0','1','0','1','0','0','0','0','0','1','0','0','0','2','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','A15','0','0','0','0','0','2','1','0','0','1','1','0','0','1','0','1','0','1','1','0','2','0','0','0','0','0','0','0','3','2','2','1','1','1','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','N39','0','0','0','0','1','0','0','0','1','0','1','0','0','0','0','0','0','1','1','0','0','1','0','1','0','2','0','1','1','3','0','2','1','1','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','J10','0','0','2','0','1','0','0','0','2','0','0','0','0','0','1','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','T78','0','0','0','1','1','0','1','0','0','0','0','0','0','1','1','0','0','1','0','0','0','2','0','0','1','2','0','0','1','0','1','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','J45','0','0','6','4','1','0','0','0','2','0','0','1','0','0','0','0','0','0','0','0','0','1','0','2','0','0','1','1','0','0','0','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','T79','0','0','1','0','0','2','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','1','0','0','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','T14','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','0','0','0','0','0','0','0','1','0','0','1','0','1','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','1','2','0','0','1','0','0','0','1','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','K30','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','B86','1','0','2','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','B82','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','B37','0','0','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','A90','0','0','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','T20','0','0','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','B01','0','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','J18','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','D64','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','1','0','0','0','Y'
'DOH000000000003387','05','0517','051732','051732005','05','2015','I20','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','Y'
