'DOH000000000003164','01','0155','015524','015524062','07','2016','J06','11','13','38','42','22','26','11','5','3','3','1','5','0','4','1','4','0','4','3','7','1','5','1','3','2','4','1','2','6','7','3','4','3','3','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','I10','1','1','0','0','0','0','0','0','0','0','0','0','0','1','0','2','2','2','0','2','3','3','2','3','2','5','10','2','9','25','2','16','7','9','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','J40','1','3','9','5','7','2','2','6','0','0','0','1','1','1','1','0','0','0','2','0','1','2','0','1','0','2','0','1','1','5','1','3','0','2','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','A15','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','3','1','0','1','2','2','0','0','0','2','1','3','2','6','0','0','0','6','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','J18','2','0','6','3','1','1','2','1','1','2','1','0','0','0','0','0','0','0','0','1','1','1','0','2','1','1','1','2','1','3','1','2','0','1','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','A09','0','0','13','2','5','1','0','1','0','1','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','L23','0','1','5','4','4','2','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','1','1','1','1','1','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','1','0','1','0','1','3','4','3','2','2','2','1','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','J10','0','0','0','2','1','1','2','1','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','K29','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','1','0','0','1','0','0','0','0','1','1','0','0','3','0','2','0','1','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','L73','1','1','1','4','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','L08','0','0','1','2','3','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','L03','0','0','0','0','1','0','2','0','1','0','0','0','0','0','0','1','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','L30','0','0','2','0','1','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','H10','0','0','0','0','1','0','0','0','1','0','0','0','0','2','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','1','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','J45','0','0','0','0','3','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','2','2','0','2','0','0','3','0','0','0','3','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','M10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','T79','1','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','T78','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','B37','0','1','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','H00','0','0','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','I95','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','I00','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','1','0','2','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','K81','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','J22','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','S06','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','T20','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003164','01','0155','015524','015524062','07','2016','M79','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','1','0','Y'
