'DOH000000000000065','09','0973','097341','097341004','10','2015','I10','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','2','2','3','0','8','6','12','4','14','10','26','10','19','15','50','5','26','10','24','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','J06','3','5','12','11','6','8','6','2','1','1','0','1','1','2','0','2','0','2','1','2','4','3','0','1','0','10','0','7','5','4','2','2','3','2','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','J18','3','5','15','22','1','3','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','N39','0','1','2','1','0','0','0','0','0','1','1','2','1','0','1','0','1','2','0','2','0','0','0','0','0','1','0','1','0','5','0','2','0','3','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','2','3','1','5','0','8','0','5','0','3','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','A09','1','0','5','4','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','1','0','0','0','1','1','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','1','2','2','0','3','1','3','0','2','1','1','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','K29','0','0','0','0','1','0','0','1','0','1','0','0','0','0','0','0','2','0','0','1','0','0','0','0','1','1','0','2','2','2','0','0','2','2','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','T78','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','2','0','0','0','0','0','1','0','0','1','0','0','0','1','0','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','A15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','2','0','0','0','1','0','2','0','2','1','1','1','1','0','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','T14','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','2','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','G62','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','1','0','2','3','1','1','1','2','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','H10','0','0','0','1','0','0','2','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','H52','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','2','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','B09','0','0','1','0','0','0','0','0','1','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','H65','0','0','1','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','T79','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000065','09','0973','097341','097341004','10','2015','D64','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','Y'
