09,0972,097218,097218061,08/01/15,J22,1,0,12,5,4,7,0,0,0,1,0,0,0,1,1,2,0,1,1,3,0,0,0,1,0,3,2,2,0,2,0,1,0,1
09,0972,097218,097218061,08/01/15,M79,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,2,3,4,0,1,1,2,0,1,1,2,0,0,1,0,0,0,1,0
09,0972,097218,097218061,08/01/15,J40,0,0,7,1,2,3,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,2,0
09,0972,097218,097218061,08/01/15,G62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,1,1,1,0,5,0,1,0,2,0,2,0,1,0,1
09,0972,097218,097218061,08/01/15,I10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,3,0,1,2,4,2,2,2,2,0
09,0972,097218,097218061,08/01/15,M13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,1,1,0,2,2,1,0,1,2,0
09,0972,097218,097218061,08/01/15,J10,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
09,0972,097218,097218061,08/01/15,T79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
09,0972,097218,097218061,08/01/15,B86,0,0,0,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,0972,097218,097218061,08/01/15,J45,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
09,0972,097218,097218061,08/01/15,L30,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
09,0972,097218,097218061,08/01/15,A15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
09,0972,097218,097218061,08/01/15,A09,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
09,0972,097218,097218061,08/01/15,N39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
09,0972,097218,097218061,08/01/15,E10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
09,0972,097218,097218061,08/01/15,T14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,0972,097218,097218061,08/01/15,T78,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
09,0972,097218,097218061,08/01/15,J18,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,0972,097218,097218061,08/01/15,W54,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
