'DOH000000000006749','01','0155','015517','015517018','03','2017','I10','7','6','2','2','0','0','0','0','0','0','1','0','0','2','1','0','7','3','8','12','23','31','36','24','45','43','42','43','104','175','45','52','59','123','Y'
'DOH000000000006749','01','0155','015517','015517018','03','2017','E10','0','2','0','1','0','0','0','0','0','0','0','0','1','0','0','0','1','1','2','2','8','8','14','7','17','11','12','12','34','35','15','10','19','25','Y'
'DOH000000000006749','01','0155','015517','015517018','03','2017','N39','0','0','7','6','7','8','3','1','2','4','2','3','0','2','2','5','1','10','0','2','1','4','2','1','0','0','0','1','0','6','0','1','0','5','Y'
'DOH000000000006749','01','0155','015517','015517018','03','2017','J10','0','0','4','1','3','2','2','1','1','4','0','1','1','0','1','2','1','2','1','1','1','6','0','3','1','2','0','3','1','4','0','2','1','2','Y'
'DOH000000000006749','01','0155','015517','015517018','03','2017','A09','1','0','11','20','4','3','2','0','0','0','0','1','0','0','1','1','0','0','0','2','0','2','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','03','2017','J45','1','1','3','5','2','1','0','3','2','0','0','1','0','0','0','0','0','1','0','1','0','0','0','0','1','0','1','0','1','2','1','0','0','2','Y'
'DOH000000000006749','01','0155','015517','015517018','03','2017','T79','0','1','3','1','0','1','2','2','2','0','1','0','0','0','0','0','0','0','1','1','0','0','0','1','0','0','1','0','1','0','0','0','1','0','Y'
'DOH000000000006749','01','0155','015517','015517018','03','2017','R10','0','2','6','6','3','5','2','0','0','0','1','0','1','0','1','0','0','0','0','0','1','0','1','0','0','0','0','1','1','0','0','0','1','0','Y'
'DOH000000000006749','01','0155','015517','015517018','03','2017','E78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','3','2','0','0','1','0','3','1','1','0','1','1','0','Y'
'DOH000000000006749','01','0155','015517','015517018','03','2017','K12','0','1','0','1','1','0','0','1','1','0','0','1','1','1','0','1','1','1','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','03','2017','T78','1','0','2','3','2','3','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
