'DOH000000000001712','01','0129','012903','012903000','06','2017','I10','0','0','0','0','0','0','0','0','0','1','1','0','1','1','4','3','7','12','7','24','22','23','24','37','23','31','20','27','44','91','26','39','18','52','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','J06','3','3','30','28','19','16','6','8','2','8','1','3','2','4','3','4','2','4','4','8','2','3','1','2','1','4','1','0','2','8','0','2','2','6','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','N39','0','0','0','7','1','8','0','0','2','5','1','9','0','11','0','2','1','4','0','2','0','2','0','0','0','0','0','0','3','2','0','0','3','2','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','A09','1','0','8','8','3','1','3','1','0','0','3','2','0','2','0','1','0','1','0','1','0','0','0','0','0','0','0','2','2','0','0','0','2','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','1','0','0','0','3','2','4','3','3','3','2','4','14','2','11','2','3','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','3','0','1','1','0','5','4','2','5','2','4','1','1','1','3','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','J22','0','1','5','3','3','1','0','0','0','0','0','0','0','0','0','0','0','2','1','0','0','0','1','1','0','0','1','0','1','1','0','0','1','1','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','1','0','1','1','2','1','4','1','3','1','4','1','0','0','4','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','K30','0','0','0','0','0','0','0','2','1','0','1','1','0','0','1','0','0','0','2','0','0','1','0','0','1','0','0','1','0','2','0','1','0','1','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','J18','0','1','0','5','1','2','2','0','0','0','1','0','0','0','0','0','0','0','0','0','4','4','2','1','0','0','0','0','0','11','0','0','0','11','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','J30','0','0','2','2','2','0','0','0','1','0','1','2','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','T79','0','0','0','2','0','1','0','0','0','0','2','0','1','0','1','0','0','0','1','1','2','0','0','0','0','0','0','0','1','1','0','1','1','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','L02','0','0','2','2','1','1','0','1','0','0','1','0','0','0','1','1','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','L73','1','0','1','5','1','1','0','0','0','1','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','G43','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','2','0','2','0','0','0','2','1','2','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','D64','0','0','0','0','1','0','0','0','0','0','0','1','0','1','0','1','0','0','0','0','0','2','0','0','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','M81','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','1','0','0','0','0','4','1','3','0','1','1','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','L01','0','0','1','1','2','0','0','1','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','O23','0','0','0','0','0','0','0','0','0','0','0','5','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','M43','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','1','0','0','0','1','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','T14','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','M94','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','2','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','E78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','2','3','2','1','0','2','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','N20','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','1','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','H10','0','0','1','0','0','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','H60','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','B09','0','1','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','M54','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','I84','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','B35','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','H65','0','0','0','0','1','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','R60','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','B02','0','0','0','0','0','0','1','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','N91','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','O99','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','L03','0','0','0','0','0','0','0','0','0','4','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','2','1','2','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','B37','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','M10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','1','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','J45','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','B34','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','A06','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','L30','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','1','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','O14','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','L08','0','0','1','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','L50','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','G62','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','H26','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','1','1','0','1','1','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','J01','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','I24','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','K29','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','B16','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','H11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','L23','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','N94','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','L04','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','E14','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','1','0','0','0','3','2','4','4','3','3','2','4','14','2','11','2','3','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','I60','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','B15','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','R10','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','N76','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','O03','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','J90','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','E05','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','A01','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','J42','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','T88','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001712','01','0129','012903','012903000','06','2017','D41','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
