'DOH000000000001721','01','0129','012911','012911007','04','2017','D64','0','2','42','38','12','21','0','3','0','0','1','0','0','0','0','1','0','1','0','1','0','0','0','0','0','1','0','1','1','1','0','0','1','1','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','1','3','1','3','6','4','1','2','1','2','12','1','3','1','9','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','N39','0','0','1','3','4','0','0','0','1','0','0','2','0','0','0','1','0','0','0','2','0','1','0','2','0','1','0','0','2','2','2','1','0','1','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','J30','0','0','0','1','1','1','2','0','0','0','3','0','2','0','0','0','1','0','0','0','0','2','0','3','1','1','0','0','1','1','1','0','0','1','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','J18','1','2','6','8','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','J22','0','0','0','0','1','2','1','0','0','0','0','0','0','1','1','0','0','0','0','1','0','0','0','0','0','0','0','1','2','5','1','0','1','5','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','A09','0','0','2','3','0','2','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','2','0','0','0','2','0','0','0','0','0','0','0','0','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','1','2','3','4','0','2','3','2','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','A15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','3','0','0','0','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','J45','0','0','1','0','1','2','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','2','5','0','1','2','4','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','T14','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','J40','0','0','0','0','0','0','0','0','1','0','0','0','0','1','1','1','0','0','0','0','0','0','0','0','0','1','0','0','0','2','0','1','0','1','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','E78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','5','0','2','0','3','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','L08','0','0','0','3','0','0','1','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001721','01','0129','012911','012911007','04','2017','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','1','0','1','0','1','0','1','0','0','0','1','Y'
