'DOH000000000003366','03','0369','036917','036917007','02','2015','I10','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','1','3','0','3','3','3','2','5','3','4','5','10','4','5','1','5','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','N39','0','0','1','2','3','6','0','1','0','0','2','1','3','0','1','3','0','1','0','0','1','0','0','1','1','3','0','1','1','1','0','0','1','1','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','A09','1','1','10','8','3','1','2','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','J22','0','1','7','6','1','3','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','1','2','1','1','0','0','8','0','3','0','5','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','J45','0','0','7','3','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','1','0','1','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','L02','0','0','0','1','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','T79','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','1','1','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','T78','0','1','1','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','A15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','1','1','0','0','1','0','1','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','L08','0','0','4','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','O23','0','0','0','0','0','0','0','0','0','2','0','2','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','W54','0','0','0','0','1','0','1','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','D64','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','M06','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','3','0','1','0','2','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','B26','0','0','1','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','R10','0','0','2','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','B01','0','0','1','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','I24','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','J18','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','02','2015','N94','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
