'DOH000000000000924','01','0155','015526','015526025','03','2016','J06','78','64','298','276','130','132','59','43','10','26','15','39','12','27','12','34','11','30','9','25','13','42','12','14','22','35','14','38','46','119','20','36','26','83','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','I10','3','4','0','1','0','1','0','0','0','0','1','1','0','1','5','6','14','16','33','29','35','53','44','70','67','81','101','120','218','446','97','172','121','274','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','E11','0','1','0','0','0','0','0','2','0','0','1','0','0','0','0','2','3','2','0','7','5','6','6','18','9','27','18','31','41','87','16','39','25','48','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','E10','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','4','4','0','0','10','8','6','22','22','10','42','32','64','77','151','31','65','46','86','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','A15','0','0','0','0','2','1','1','1','4','2','9','3','8','4','9','10','9','4','10','4','10','5','10','7','14','9','10','7','27','13','10','5','17','8','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','B34','9','7','37','23','16','23','5','4','0','1','2','0','1','2','2','2','0','2','2','5','4','4','1','4','0','0','2','3','4','6','1','3','3','3','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','N39','0','1','7','10','5','9','3','4','4','12','0','7','3','9','2','9','1','4','2','6','0','8','1','5','3','6','1','9','7','20','2','5','5','15','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','A09','6','5','35','29','12','9','4','2','1','2','1','2','0','0','0','1','2','4','0','0','1','2','0','3','0','1','0','4','4','3','3','0','1','3','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','T14','0','0','7','0','10','2','4','1','2','0','4','0','3','0','1','1','2','0','1','0','0','0','2','0','2','0','0','0','2','4','2','2','0','2','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','L30','8','3','15','11','5','9','3','2','1','1','0','1','1','1','0','0','1','3','0','1','0','0','2','4','0','1','0','0','5','3','0','1','5','2','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','J45','0','0','3','0','1','2','3','3','0','1','1','0','0','1','0','0','2','0','1','2','1','5','5','5','2','2','4','7','6','14','2','0','4','14','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','M13','0','0','0','0','0','0','0','0','0','0','0','0','1','2','0','0','0','2','1','1','0','2','2','6','4','3','3','4','9','31','5','10','4','21','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','T79','0','0','5','3','7','3','2','1','2','1','3','3','1','2','2','2','2','3','0','2','0','3','3','0','2','2','2','1','2','4','0','0','2','4','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','K29','0','0','0','0','3','0','2','1','3','3','2','5','2','5','0','2','4','0','2','1','2','2','1','2','0','3','0','2','6','7','3','3','3','4','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','J18','14','2','28','15','2','4','0','2','0','0','0','2','0','3','0','3','2','7','2','2','1','0','0','0','2','0','1','1','3','7','2','1','1','6','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','K21','0','0','1','0','0','0','0','1','0','4','0','4','2','0','2','2','0','1','3','4','1','2','2','3','0','1','1','1','1','3','1','1','0','2','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','H81','0','0','0','0','0','0','0','1','0','2','0','3','0','1','0','2','1','4','0','1','0','1','1','0','0','7','0','2','5','5','1','2','4','3','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','L02','1','0','4','7','2','2','0','2','2','0','0','1','0','1','0','1','0','2','0','1','2','0','0','1','0','0','2','0','0','1','0','1','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','H10','1','0','4','4','2','2','2','0','0','1','1','4','0','1','0','0','0','0','0','1','0','1','0','1','0','1','0','1','2','1','0','0','2','1','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','3','0','3','0','17','3','2','1','15','2','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','J40','1','1','2','0','1','0','1','0','2','0','0','0','0','0','0','0','3','0','0','0','0','0','0','1','1','0','2','0','3','7','1','1','2','6','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','L23','1','0','5','4','2','1','1','2','0','3','1','2','0','0','1','3','0','1','0','0','0','2','0','0','0','2','1','0','4','1','0','0','4','1','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','J30','0','1','0','0','1','0','1','0','1','1','1','0','1','0','0','1','1','1','0','1','0','1','0','1','0','1','0','2','0','4','0','1','0','3','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','T78','0','1','0','1','1','0','0','2','0','1','0','0','0','0','0','1','0','0','0','0','1','0','1','0','0','0','0','1','0','3','0','2','0','1','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','H52','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','1','2','1','1','0','1','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','B37','1','1','5','6','0','2','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','B01','0','1','1','2','4','2','1','2','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','H60','0','0','6','3','6','3','0','1','0','1','0','0','2','3','0','0','0','1','0','0','0','0','2','0','0','1','0','0','2','0','2','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','W54','0','0','0','1','2','1','3','0','0','0','0','0','0','0','0','0','1','0','2','0','1','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000000924','01','0155','015526','015526025','03','2016','H65','0','0','1','0','1','2','0','1','0','2','0','0','0','1','0','0','0','1','0','0','1','0','0','0','0','0','1','0','0','1','0','1','0','0','Y'
