'DOH000000000000049','03','0369','036911','036911014','7','2013','J06','13','9','104','82','78','78','28','31','8','9','4','8','2','7','5','7','1','12','3','20','2','14','1','7','1','9','4','11','13','29','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','I10','0','0','0','0','0','0','0','0','0','0','0','1','0','1','6','1','3','7','1','8','4','18','6','18','12','13','7','30','23','85','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','J40','2','1','37','34','33','26','5','10','3','4','0','1','2','3','0','2','1','4','1','5','1','1','2','0','0','1','2','2','5','8','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','J22','2','2','24','30','25','21','0','2','0','1','1','0','0','0','0','0','0','0','0','0','0','0','1','0','1','1','1','0','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','N39','0','0','4','3','3','6','3','3','0','1','0','5','0','3','2','1','1','3','0','5','2','5','2','8','1','3','0','2','6','2','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','H81','0','0','0','0','0','0','1','3','0','1','0','2','0','2','0','5','0','4','1','6','0','8','0','6','0','2','0','3','4','17','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','J45','2','0','40','28','11','14','5','7','0','0','0','0','0','0','0','0','0','1','0','2','0','2','1','3','1','2','0','2','10','10','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','G43','0','0','0','0','0','0','4','2','1','3','1','1','0','3','2','3','0','6','0','4','0','2','0','4','1','1','0','1','5','3','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','L02','0','0','8','8','4','2','0','1','0','1','0','0','0','0','0','2','0','2','0','0','1','0','0','2','3','0','0','0','3','3','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','L01','0','0','10','15','6','7','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','L08','0','0','11','10','5','6','1','0','1','0','0','0','0','1','0','0','0','0','0','0','1','1','1','0','1','1','1','0','1','0','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','K30','0','0','0','0','0','1','2','3','0','2','1','0','0','1','0','1','0','0','0','2','1','3','1','0','0','3','0','2','4','6','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','R10','2','0','16','14','16','10','0','2','0','2','0','1','0','0','0','0','0','0','0','0','0','2','2','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','J30','1','2','2','8','3','2','0','2','0','0','0','1','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','K29','0','0','0','1','1','0','0','0','0','0','0','0','0','1','0','1','0','0','0','2','0','2','0','0','1','0','0','2','7','5','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','A15','0','0','1','1','1','0','0','0','0','0','0','3','0','1','0','0','0','1','1','1','1','1','0','1','1','0','0','0','4','2','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','T79','0','0','0','2','4','0','1','1','0','0','0','1','0','0','1','0','0','0','0','0','0','2','1','0','0','0','1','0','2','4','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','2','0','3','1','3','2','3','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','B82','0','0','2','2','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','B34','0','0','4','1','2','2','1','1','1','0','1','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','1','0','3','4','4','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','M94','0','0','0','0','0','0','0','0','0','1','1','1','0','0','2','1','0','3','0','1','0','0','0','0','1','0','0','2','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','H10','0','0','0','0','1','4','0','1','0','0','3','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','H65','0','0','1','1','2','2','1','1','0','0','0','2','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','1','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','B01','0','0','1','3','4','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','7','2013','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','4','4','0','0','0','4','4','3','Y'
