'DOH000000000003463','03','0308','030802','030802006','08','2012','J06','15','5','99','88','42','42','12','18','1','8','1','7','2','8','3','8','2','11','3','10','1','4','0','7','0','6','2','4','5','6','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','I10','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','1','2','3','5','1','2','1','4','3','7','3','3','9','19','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','J45','0','0','7','10','6','5','1','0','0','2','0','1','0','0','0','0','1','2','0','0','0','1','0','0','0','1','0','1','6','4','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','A09','1','0','11','5','0','3','1','0','0','1','0','1','0','0','0','0','0','1','0','0','0','1','1','0','0','0','1','1','0','2','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','T78','0','0','2','3','1','1','1','1','1','0','0','0','1','1','0','1','1','0','0','1','3','1','0','0','0','0','1','1','3','1','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','K29','0','0','3','1','4','1','1','2','0','1','0','1','0','0','0','0','0','0','1','0','0','0','0','1','0','2','0','1','0','1','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','N39','0','0','0','1','0','0','0','0','0','2','2','0','0','1','0','1','0','3','0','2','1','1','0','2','0','1','0','0','0','3','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','D64','0','0','0','0','0','0','0','0','1','2','0','0','0','1','0','2','0','1','1','1','0','1','0','1','0','0','0','0','0','2','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','R10','0','0','0','0','1','0','1','1','0','1','0','0','0','0','1','0','0','1','0','0','0','1','1','0','0','0','0','1','0','3','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','R42','0','0','0','0','0','0','0','0','0','0','0','3','1','2','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','1','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','1','0','0','1','0','7','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','6','Y'
'DOH000000000003463','03','0308','030802','030802006','08','2012','H60','0','0','0','0','0','2','0','0','2','1','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','1','0','0','0','Y'
