'DOH000000000005654','03','0369','036905','036905035','7','2013','J06','18','17','121','100','38','65','18','14','2','3','1','9','0','5','1','7','2','16','5','4','0','8','0','5','1','1','0','4','2','6','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','T79','0','0','15','10','9','4','6','3','0','1','0','2','0','2','1','1','0','1','1','1','0','2','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','J22','3','1','17','6','6','2','3','3','0','0','0','0','0','1','0','0','0','2','0','0','0','0','0','1','0','0','0','0','1','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','A09','0','1','14','15','4','1','1','1','0','0','0','0','0','1','0','0','0','2','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','J45','0','1','12','10','2','3','1','1','0','0','0','0','0','1','0','2','0','1','0','0','0','1','0','0','0','0','0','0','1','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','L02','1','0','6','0','0','3','4','0','0','0','0','0','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','N39','0','0','0','0','2','1','1','0','0','2','0','0','0','0','0','2','0','2','0','4','0','1','0','1','0','0','0','1','0','1','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','I10','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','4','0','0','0','2','0','2','0','3','0','1','1','4','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','D64','0','1','1','0','2','3','1','0','0','0','0','1','0','0','0','4','0','0','0','3','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','K05','0','0','2','2','2','2','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','J18','2','0','4','4','3','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','B82','0','0','2','2','2','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','H65','0','0','3','1','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','H10','0','0','1','0','0','1','0','0','0','0','1','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','T78','0','0','2','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','H52','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','B35','0','0','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','K21','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','2','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','B86','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','G43','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','I24','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','J30','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','L03','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','M10','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','B26','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005654','03','0369','036905','036905035','7','2013','J10','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
