'DOH000000000002087','17','1759','175913','145913011','3','2014','J06','11','14','71','48','38','28','9','13','6','9','4','13','2','12','1','8','2','7','4','12','2','8','2','9','3','6','7','5','4','15','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','J18','6','7','31','22','4','5','4','5','0','0','1','0','1','2','2','0','1','1','1','1','1','1','2','2','0','0','1','2','4','1','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','A09','2','2','32','18','8','5','0','4','0','0','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','N39','0','0','2','5','2','4','0','2','1','5','0','3','2','5','1','3','0','1','2','4','1','4','1','4','1','2','0','2','2','4','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','2','1','7','1','4','2','4','5','2','10','7','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','A15','0','0','1','0','3','0','0','0','0','0','0','0','3','0','0','0','2','1','0','0','0','0','1','1','1','0','2','0','4','0','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','H65','0','0','4','2','3','2','0','0','0','1','0','1','0','0','0','0','1','0','0','0','0','1','0','1','0','0','0','0','0','1','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','L30','1','0','4','3','0','2','1','1','0','0','0','0','0','0','0','1','1','0','0','1','0','0','0','0','0','1','0','1','0','2','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','K29','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','1','0','1','1','0','0','1','1','0','0','2','1','2','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','T14','0','0','0','1','2','0','0','0','0','0','1','0','1','0','1','0','1','0','1','0','0','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','2','0','5','1','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','H10','0','1','0','2','0','0','0','0','0','1','0','0','1','0','0','1','0','1','0','0','0','0','0','1','0','0','1','0','0','0','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','J45','0','0','1','1','2','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','0','1','0','2','0','0','0','0','2','0','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','J22','0','1','1','1','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','1','0','0','0','1','0','0','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','B86','0','0','2','0','2','2','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','L01','0','1','5','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','L02','0','1','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','1','1','2','0','0','Y'
'DOH000000000002087','17','1759','175913','145913011','3','2014','D64','0','0','3','2','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','1','Y'
