'DOH000000000003444','03','0369','036918','036918013','4','2013','J06','6','4','14','15','6','11','4','5','3','1','2','0','2','2','1','1','2','3','1','1','2','0','1','4','2','2','2','0','2','5','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','3','2','2','2','5','2','0','2','1','2','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','A09','0','0','6','4','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','1','0','0','1','0','0','0','0','1','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','N39','0','0','1','0','3','2','0','0','3','1','0','1','1','0','0','2','0','0','0','0','0','0','0','0','1','0','1','0','0','1','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','J22','0','0','4','6','3','2','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','D64','0','0','0','0','0','0','0','1','0','0','1','1','0','1','0','0','0','0','0','1','0','2','0','1','1','0','0','1','0','1','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','T79','0','0','1','0','0','1','1','0','0','0','0','1','0','0','1','0','0','0','0','1','0','1','0','1','0','0','0','0','0','1','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','J45','0','0','1','1','0','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','T78','0','0','1','0','0','1','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','L02','0','1','0','1','0','0','0','0','1','0','0','0','1','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','K29','0','0','0','0','2','0','1','0','0','1','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','H81','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','2','1','1','0','0','1','2','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','4','2013','J18','0','2','0','2','4','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','2','0','Y'
