'DOH000000000004672','01','0129','012908','012908014','05','2017','J06','7','3','29','29','11','19','4','1','0','3','0','3','0','3','0','4','0','6','0','5','0','1','0','3','0','1','3','1','4','5','3','4','1','1','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','0','2','0','0','2','2','0','3','4','7','1','4','3','3','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','A09','0','0','6','5','0','1','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','T79','0','0','2','1','1','3','0','1','0','1','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','1','1','1','0','0','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','M79','0','0','0','0','0','2','0','1','0','1','0','1','1','1','0','0','0','2','0','0','0','0','1','0','0','0','1','3','1','4','1','2','0','2','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','K30','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','1','0','1','0','2','0','0','1','2','0','0','1','2','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','T14','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','1','1','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','N39','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','H10','0','0','0','0','1','0','0','0','0','0','1','0','1','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','H65','0','0','1','2','2','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','2','2','0','2','0','0','0','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','1','0','0','1','1','1','1','0','0','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','I50','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','1','1','0','1','1','Y'
'DOH000000000004672','01','0129','012908','012908014','05','2017','J10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','2','0','1','0','0','0','1','Y'
