'DOH000000000000924','01','0155','015526','015526025','06','2015','I10','0','2','0','0','0','0','0','0','1','0','0','1','1','4','4','4','11','14','32','28','31','39','60','60','35','79','86','97','183','389','90','161','93','228','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','J06','41','35','204','172','76','72','25','36','14','22','10','29','10','24','8','33','10','22','6','17','7','23','10','17','8','17','15','16','29','73','11','28','18','45','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','E10','0','1','0','0','0','0','0','0','0','0','0','0','2','3','0','2','4','1','0','2','7','3','19','28','6','22','24','29','34','81','15','30','19','51','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','N39','0','1','5','5','2','13','6','6','8','10','3','11','7','10','2','6','2','10','6','14','6','4','3','12','1','5','5','2','11','32','0','13','11','19','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','L30','1','7','23','16','9','9','3','1','1','3','1','0','1','1','0','0','0','2','1','2','0','3','0','2','0','1','1','1','6','8','3','3','3','5','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','M13','0','0','0','0','0','0','1','0','0','0','0','0','1','3','1','0','1','1','3','4','0','8','1','5','5','0','2','4','20','33','6','12','14','21','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','A09','5','4','15','13','7','8','5','1','0','1','3','0','1','2','1','1','0','1','1','0','3','1','0','0','0','0','1','0','2','1','2','0','0','1','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','A15','0','0','2','0','0','0','1','1','3','2','3','1','3','3','2','0','3','4','1','2','3','0','1','4','2','7','1','2','12','5','6','4','6','1','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','J45','0','0','4','6','1','0','2','6','1','4','1','1','0','0','0','3','1','1','1','0','0','3','1','3','3','3','1','3','7','2','5','2','2','0','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','K29','0','1','1','0','1','0','2','0','3','0','2','3','1','2','1','5','2','2','0','1','2','4','1','4','1','0','0','2','4','4','1','0','3','4','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','L02','1','0','6','4','1','2','1','1','1','1','1','1','1','1','0','1','1','0','0','1','2','0','0','2','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','H10','3','2','5','1','5','1','2','3','1','1','1','2','0','0','0','1','1','0','2','1','0','0','0','1','1','2','0','0','2','2','0','1','2','1','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','T14','0','0','1','0','4','0','1','0','0','0','0','0','1','0','2','0','0','0','1','1','1','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','B34','1','0','5','7','1','4','1','1','2','0','0','2','1','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','D64','0','0','1','0','0','0','0','1','0','2','0','0','0','0','0','2','0','4','0','0','0','1','1','1','0','2','2','0','2','2','0','0','2','2','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','H60','0','0','6','6','6','3','2','2','0','2','0','0','0','2','0','0','2','2','0','6','2','2','0','0','2','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','T78','0','0','4','5','0','1','0','0','0','2','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','1','1','0','1','0','1','0','0','Y'
'DOH000000000000924','01','0155','015526','015526025','06','2015','W54','0','0','1','0','4','4','1','2','0','0','1','0','0','0','0','1','2','1','0','0','0','0','1','0','0','0','0','1','1','1','1','0','0','1','Y'
