'DOH000000000002845','14','1411','141102','141102067','03','2017','J06','4','3','13','20','18','18','2','6','1','3','2','1','0','2','0','3','0','2','0','4','0','0','1','0','0','1','0','0','0','2','0','2','0','0','Y'
'DOH000000000002845','14','1411','141102','141102067','03','2017','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','8','1','2','2','5','4','15','13','11','19','32','12','14','7','18','Y'
'DOH000000000002845','14','1411','141102','141102067','03','2017','J22','1','0','8','7','3','0','1','2','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002845','14','1411','141102','141102067','03','2017','J18','1','0','8','0','1','0','1','2','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','1','0','0','0','2','4','1','2','1','2','0','Y'
'DOH000000000002845','14','1411','141102','141102067','03','2017','A09','0','0','1','1','2','1','0','0','1','1','0','0','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002845','14','1411','141102','141102067','03','2017','A15','0','0','1','0','0','1','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','2','0','1','0','2','0','0','0','2','Y'
'DOH000000000002845','14','1411','141102','141102067','03','2017','N39','0','0','2','1','0','0','0','0','0','0','1','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000002845','14','1411','141102','141102067','03','2017','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','2','0','0','0','0','0','2','2','1','1','1','1','Y'
'DOH000000000002845','14','1411','141102','141102067','03','2017','J45','0','0','4','1','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000002845','14','1411','141102','141102067','03','2017','K05','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','1','0','1','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002845','14','1411','141102','141102067','03','2017','K04','0','0','0','0','0','0','1','2','0','1','1','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
