'DOH000000000005901','03','0369','036916','036916060','06','2015','J06','4','5','21','8','0','4','2','1','2','2','0','2','0','0','0','2','0','2','0','0','0','1','0','0','0','1','2','2','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','N39','0','0','1','0','2','2','0','0','0','1','0','0','1','1','0','2','0','2','1','1','0','1','0','0','0','1','0','0','0','2','0','0','0','2','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','L08','0','0','2','4','2','1','0','0','1','1','0','2','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','O23','0','0','0','0','0','0','0','0','0','3','0','5','0','2','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','B82','0','0','3','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','R42','0','0','0','0','0','0','0','1','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','1','0','2','0','1','0','1','0','1','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','2','2','0','1','0','1','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','T78','0','0','1','2','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','K29','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','A09','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','A64','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','H10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','T14','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','B37','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','H65','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','B01','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','J45','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','H61','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','R10','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','L84','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000005901','03','0369','036916','036916060','06','2015','N91','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
