'DOH000000000003463','03','0369','036910','036910024','8','2013','J06','14','15','142','123','64','72','21','24','4','5','4','6','3','12','1','16','2','16','4','18','3','8','0','6','4','13','5','8','9','23','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','J45','0','0','15','12','7','8','0','1','0','0','0','0','0','0','0','3','1','1','1','0','0','1','1','0','0','2','0','0','4','8','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','4','1','5','2','5','1','5','6','5','2','7','5','16','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','A09','1','0','6','0','5','1','0','0','0','0','0','0','0','1','0','1','1','0','1','0','0','0','0','0','0','0','0','1','1','0','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','1','0','1','1','0','0','0','2','5','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','T78','0','0','0','1','0','0','1','1','0','0','0','0','0','1','0','0','0','0','0','2','0','1','0','1','1','1','0','0','2','0','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','R42','0','0','0','0','1','0','0','0','0','2','0','1','0','3','0','1','0','0','0','1','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','D64','0','0','0','0','0','0','0','0','0','1','0','0','2','1','1','0','0','2','0','0','0','3','0','0','0','0','0','1','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','1','0','0','1','0','3','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','W54','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','1','0','0','0','1','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','B01','0','0','1','0','1','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','A15','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','1','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','R10','0','0','2','2','1','4','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','K29','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','B37','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','H60','0','0','2','0','0','0','0','0','0','2','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','1','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','E78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','T20','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','8','2013','M94','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
