'DOH000000000001942','05','0541','054105','000000000','03','2016','J06','11','7','30','48','14','24','6','5','2','1','1','6','0','4','1','5','0','0','1','2','2','3','1','3','0','0','0','0','0','2','0','2','0','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','I10','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','3','0','1','0','0','1','3','3','1','1','6','0','2','1','4','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','J18','5','3','2','6','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','A09','0','0','4','4','0','0','1','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','J45','1','0','5','4','0','2','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','D64','0','0','3','1','0','0','0','3','0','0','0','2','0','1','0','0','0','1','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','M79','0','0','0','0','0','0','0','0','0','1','1','1','0','1','1','1','0','0','0','0','0','2','0','0','0','0','0','1','1','0','0','0','1','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','T79','1','2','2','2','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','N39','0','0','0','1','1','0','0','0','0','0','0','2','0','0','0','2','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','H52','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','1','0','1','0','1','0','2','0','0','0','0','0','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','1','1','0','0','0','0','0','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','B37','0','0','0','0','3','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','G43','0','0','0','0','0','0','0','0','1','1','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001942','05','0541','054105','000000000','03','2016','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','Y'
