'DOH000000000003157','03','0369','036901','036901013','2','2013','J06','4','4','28','22','6','9','2','3','0','0','2','1','0','4','1','0','0','1','1','1','0','0','1','1','0','1','1','0','1','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','A09','0','1','20','8','2','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','1','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','J22','2','0','9','5','3','2','2','0','0','0','1','1','0','0','0','1','0','0','0','1','0','1','0','0','0','0','0','1','0','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','2','1','0','1','0','1','3','2','0','2','0','3','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','B34','0','0','4','2','0','2','1','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','J40','1','0','2','0','1','1','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','0','0','0','0','2','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','J18','0','1','1','1','0','1','0','0','0','2','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','2','0','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','K30','0','0','1','0','1','0','1','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','1','0','2','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','N39','0','0','0','1','0','0','1','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','L03','0','0','0','0','0','0','0','0','0','0','0','0','1','2','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','R10','0','0','0','3','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','B26','0','0','0','0','1','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','J45','0','0','2','3','3','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','M06','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','1','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','H81','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','M79','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','K29','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','H10','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003157','03','0369','036901','036901013','2','2013','B37','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
