'DOH000000000006749','01','0155','015517','015517018','06','2016','I10','5','13','0','0','0','0','0','0','1','0','0','0','0','0','0','1','5','3','7','15','15','14','24','32','40','26','36','30','70','133','26','44','44','89','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','J06','4','4','19','26','2','9','2','2','0','1','0','1','2','0','0','2','0','2','0','0','2','1','0','0','1','1','0','0','1','0','0','0','1','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','E10','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','1','4','1','1','1','4','6','6','9','9','19','3','9','6','10','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','A15','1','0','0','0','0','0','0','1','0','0','1','1','0','0','0','0','4','0','1','0','3','1','2','1','2','1','1','0','1','1','1','1','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','N39','0','1','1','0','0','1','1','2','0','2','0','0','1','0','0','2','0','1','0','2','0','0','0','2','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','A09','0','1','2','3','1','0','2','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','T79','0','1','0','2','1','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','J10','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','J45','0','0','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','T78','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','J18','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','K21','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','L89','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','J40','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','G43','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','E78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','R10','0','0','1','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','B01','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','H60','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','I50','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2016','W19','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
