'DOH000000000003169','01','0129','012901','012901001','09','2015','I10','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','1','1','2','0','3','1','2','1','10','3','4','3','10','0','4','3','6','Y'
'DOH000000000003169','01','0129','012901','012901001','09','2015','B34','0','0','0','1','4','1','4','5','4','0','0','0','1','0','0','0','0','1','0','1','0','1','0','0','0','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000003169','01','0129','012901','012901001','09','2015','H10','0','0','1','1','1','0','3','1','1','0','3','0','2','0','1','0','2','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003169','01','0129','012901','012901001','09','2015','N39','0','0','0','0','0','0','0','0','0','1','0','0','0','2','0','1','1','0','0','1','0','0','0','0','0','1','0','0','1','1','0','0','1','1','Y'
'DOH000000000003169','01','0129','012901','012901001','09','2015','A09','0','0','0','3','0','1','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','1','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000003169','01','0129','012901','012901001','09','2015','R52','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','0','1','1','3','0','0','1','3','Y'
'DOH000000000003169','01','0129','012901','012901001','09','2015','T14','0','0','1','1','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000003169','01','0129','012901','012901001','09','2015','A15','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','2','2','1','2','1','0','Y'
'DOH000000000003169','01','0129','012901','012901001','09','2015','L08','0','0','3','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003169','01','0129','012901','012901001','09','2015','R10','0','0','0','0','5','0','0','0','2','0','0','3','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','2','0','2','0','0','Y'
'DOH000000000003169','01','0129','012901','012901001','09','2015','L02','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000003169','01','0129','012901','012901001','09','2015','T79','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
