'DOH000000000007366','03','0369','036909','036909024','6','2013','J06','7','3','28','23','18','16','7','5','0','0','1','1','0','2','1','2','0','1','0','3','0','3','0','2','0','0','0','1','2','3','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','A09','0','0','9','8','2','2','2','2','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','1','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','L02','0','0','11','3','2','2','0','0','3','0','0','1','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','T79','0','0','4','1','5','2','0','0','1','1','0','0','1','0','0','1','0','0','1','0','0','0','0','2','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','B34','0','0','3','4','2','2','2','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','I10','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','2','0','0','0','1','2','1','0','1','1','0','1','2','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','N39','0','0','0','0','1','1','0','0','0','0','0','2','1','2','0','2','1','0','0','0','0','0','0','0','0','0','0','1','0','2','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','K30','0','0','1','0','0','1','0','0','1','2','1','0','0','0','1','0','0','0','0','1','1','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','R10','0','0','1','0','4','2','0','0','1','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','2','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','T78','0','0','1','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','J18','1','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','W54','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','1','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','J22','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','B37','0','0','1','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','B26','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','H10','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','W55','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007366','03','0369','036909','036909024','6','2013','J10','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
