'DOH000000000004925','03','0369','036906','036906031','5','2013','J06','14','8','80','71','38','22','3','9','0','2','1','4','7','4','3','9','2','7','1','5','2','4','3','6','2','6','0','3','2','6','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','A09','0','0','13','10','1','4','1','0','0','0','1','0','0','2','0','1','1','2','0','1','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','T79','0','0','8','4','4','4','4','1','1','0','2','0','0','0','0','1','1','1','0','0','0','0','0','1','1','0','1','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','B34','0','1','8','2','1','0','1','0','0','0','1','0','0','1','2','0','0','0','0','1','0','1','1','0','0','2','0','0','1','2','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','J45','0','0','4','5','2','0','0','2','0','1','0','0','0','0','1','1','0','0','0','0','1','0','0','1','0','0','0','0','0','4','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','K29','0','0','2','2','0','2','0','1','0','0','0','0','1','2','2','1','0','0','0','0','0','1','1','1','1','0','1','0','0','1','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','N39','0','0','0','1','0','0','0','1','1','0','0','0','0','2','0','1','1','0','0','1','0','1','0','1','0','2','0','2','1','1','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','3','0','1','2','0','1','1','0','2','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','L03','1','0','4','2','0','0','1','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','T78','0','1','1','1','1','4','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','1','0','0','0','0','0','1','1','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','T14','0','0','1','2','0','1','0','0','1','0','0','0','0','0','2','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','H81','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','1','4','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','1','1','0','0','1','1','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','H65','0','0','1','1','0','0','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','L73','0','0','2','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','L30','0','0','1','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','B37','0','0','2','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','K05','0','0','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','B01','0','0','1','0','1','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','H00','0','0','1','0','0','1','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','L24','0','0','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','M94','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','B09','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','R11','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','M79','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','L08','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','H10','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','L01','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004925','03','0369','036906','036906031','5','2013','B26','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
