'DOH000000000001721','01','0129','012911','012911007','02','2016','I10','0','0','0','0','0','0','0','0','0','0','0','1','1','1','3','0','2','4','4','5','7','7','9','10','8','11','9','10','31','56','12','18','19','38','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','J06','1','0','4','7','11','3','7','8','0','1','0','6','1','4','2','2','2','1','3','5','5','4','1','2','0','2','1','2','4','7','2','2','2','5','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','J18','5','2','13','18','2','3','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','1','3','1','1','0','2','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','0','2','0','3','2','4','2','4','10','13','3','3','7','10','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','D64','1','0','7','9','2','1','0','0','0','0','0','0','0','0','0','1','0','2','0','2','0','1','0','0','0','3','1','1','0','0','0','0','0','0','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','J22','0','0','0','0','1','2','0','0','2','1','2','0','2','0','0','1','0','4','1','0','1','0','0','1','2','2','0','1','1','2','0','1','1','1','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','M13','1','0','0','0','0','0','0','0','0','0','0','1','0','0','1','1','0','0','0','1','1','0','0','0','0','3','2','1','6','6','2','1','4','5','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','J30','0','0','2','4','1','0','0','0','0','0','0','0','0','0','0','2','0','1','0','0','0','2','1','1','0','4','3','2','1','2','1','0','0','2','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','N39','0','0','0','0','3','2','0','3','2','0','0','7','0','0','0','0','0','0','0','0','1','0','2','1','0','0','0','0','0','3','0','0','0','3','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','E10','0','0','0','0','0','0','0','0','0','0','0','0','3','2','0','0','0','2','0','4','2','2','2','2','2','4','4','0','6','2','4','0','2','2','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','J45','0','0','1','0','1','0','0','2','0','0','0','0','0','0','0','1','0','0','0','0','0','2','0','1','0','1','1','2','3','4','0','0','3','4','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','H52','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','1','0','1','1','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','E78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','1','1','0','2','3','1','2','1','1','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','L23','1','0','2','0','1','0','1','0','0','0','1','0','0','0','1','0','0','1','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','B01','0','0','0','0','2','1','0','0','0','1','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','A09','1','2','2','1','2','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','E66','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','2','2','3','0','1','2','2','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','K04','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','I24','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','1','0','1','0','0','1','3','0','0','1','3','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','M79','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','1','0','0','0','1','0','0','0','0','2','1','1','0','1','1','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','B09','0','0','0','1','2','0','1','1','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','I25','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','5','0','1','0','4','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','T79','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','K29','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','0','0','0','1','0','0','2','0','1','0','1','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','G62','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','2','0','1','0','1','Y'
'DOH000000000001721','01','0129','012911','012911007','02','2016','L03','0','0','1','0','0','0','0','0','0','0','1','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
