'DOH000000000007151','03','0369','036915','036915014','07','2013','J06','11','16','77','67','53','54','18','12','7','3','7','6','3','6','1','3','1','5','1','3','0','11','2','1','0','1','1','2','2','8','0','5','2','3','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','F48','0','0','0','0','0','0','0','0','0','0','1','2','3','5','0','6','3','1','1','4','0','3','2','4','0','1','1','3','5','14','1','6','4','8','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','J22','4','1','15','13','6','3','2','1','0','0','1','0','0','0','0','0','0','1','1','0','0','0','0','1','0','2','1','0','1','0','1','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','T78','0','0','2','8','3','6','1','0','1','0','0','1','1','2','0','3','0','1','3','4','2','2','2','0','0','1','0','0','2','4','0','2','2','2','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','N39','0','0','2','1','2','5','0','1','0','0','1','4','1','1','0','1','1','4','1','3','1','0','1','3','0','4','1','1','1','3','0','1','1','2','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','1','1','0','4','0','5','0','2','1','4','3','10','1','3','2','7','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','K05','0','0','0','0','2','3','1','0','0','3','0','6','0','7','0','2','0','1','0','0','0','1','1','1','1','0','2','1','0','1','0','0','0','1','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','R10','0','0','9','8','11','6','4','8','0','0','2','0','2','2','0','2','4','2','0','2','0','0','2','0','0','0','2','2','0','2','0','0','0','2','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','A09','1','0','9','8','3','0','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','2','0','0','0','2','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','T79','0','0','4','1','4','1','1','0','0','0','0','0','1','0','0','0','0','3','1','0','0','0','0','1','1','0','1','0','1','2','1','1','0','1','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','L02','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','A49','0','1','4','4','1','3','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','T14','0','0','0','0','1','1','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','2','1','0','0','0','2','4','0','0','2','4','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','H65','1','0','1','1','1','2','0','1','1','0','0','0','0','0','0','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','J45','0','0','4','3','2','0','2','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','B26','0','0','0','1','1','5','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','L08','0','1','3','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','B37','0','0','3','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','R42','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','L04','0','0','2','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','L01','0','0','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','D64','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','A06','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','M79','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','H00','0','0','0','0','0','0','1','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','E16','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','K29','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','A01','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','M10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','B02','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','I20','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','A54','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','J40','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','B82','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','L03','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','T20','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','H60','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','I84','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','G40','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','B35','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007151','03','0369','036915','036915014','07','2013','N40','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
