'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','I10','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','1','1','1','3','5','2','7','4','6','4','8','9','9','15','28','7','8','8','20','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','A09','1','1','12','7','4','3','1','2','0','0','0','0','0','3','0','0','0','1','0','0','0','1','1','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','2','1','1','2','2','1','1','2','0','1','0','5','0','0','0','5','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','N39','0','0','1','3','1','1','0','1','0','2','0','3','0','1','0','2','0','4','1','0','0','0','0','1','0','0','0','1','0','2','0','0','0','2','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','L01','0','0','10','8','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','L30','2','0','0','5','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','1','1','1','0','0','1','1','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','J45','6','0','11','2','1','1','2','0','0','0','1','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','1','0','1','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','O23','0','0','0','0','0','0','0','0','0','1','0','3','0','5','0','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','2','1','7','0','2','1','5','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','L73','0','0','4','1','1','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','L02','0','0','1','2','2','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','1','0','0','1','1','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','K30','0','0','0','0','0','0','0','1','0','1','0','0','1','0','0','0','1','1','0','0','0','1','0','0','0','0','0','0','0','3','0','0','0','3','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','J22','1','1','2','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','L23','0','0','1','1','0','0','0','0','0','1','0','1','0','0','1','0','2','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','K12','0','0','6','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','M79','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','1','1','0','0','2','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','D64','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','L08','0','0','0','0','0','0','2','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','J18','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','1','1','1','1','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','1','0','1','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','H10','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','M54','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','T78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','1','0','0','0','0','0','0','1','0','1','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','M06','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','3','0','1','0','2','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','B35','0','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','M43','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','2','0','1','0','1','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','H00','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','K21','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','R10','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','J30','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','K29','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','B01','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','B26','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','T79','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','L24','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004293','010000000','015500000','015502000','015502011','05','2017','I60','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','1','0','Y'
