'DOH000000000000049','03','0369','036911','036911014','8','2013','J06','3','2','33','35','31','27','23','19','8','6','6','7','5','11','1','15','3','18','1','16','3','15','6','9','1','8','0','8','20','29','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','J22','17','6','58','70','43','48','5','1','1','3','0','0','0','0','0','1','0','0','0','2','0','2','0','0','0','1','0','1','1','3','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','I10','0','0','0','0','0','0','0','0','0','2','0','0','0','0','3','1','1','4','4','10','2','11','6','13','8','10','8','17','27','84','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','J40','1','3','32','34','17','18','10','7','1','1','0','3','1','4','1','0','0','1','0','3','0','3','0','1','2','3','0','2','3','3','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','J45','0','2','67','25','16','23','6','4','2','1','0','0','0','2','0','0','0','0','0','1','0','0','1','0','0','0','2','0','13','3','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','L01','0','0','16','12','13','7','2','4','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','A09','0','1','7','11','3','5','3','0','0','1','1','0','1','0','0','0','0','0','0','0','0','0','1','3','0','1','0','1','1','3','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','N39','0','0','2','2','0','2','2','0','2','1','1','1','2','1','1','2','0','1','1','3','0','3','0','7','1','1','1','2','0','2','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','K29','0','0','1','1','1','0','0','0','0','0','0','0','0','0','1','0','0','2','2','3','0','0','0','2','0','1','0','0','3','4','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','2','1','1','1','2','0','4','6','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','H81','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','3','0','2','0','0','0','1','2','7','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','J18','2','0','3','11','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','2','0','0','0','0','2','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','A15','0','0','2','1','1','0','0','0','0','0','0','2','0','1','2','0','0','0','0','0','1','0','0','0','2','0','0','0','2','1','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','L08','0','0','6','2','1','2','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','L03','0','0','4','1','4','0','1','0','0','0','0','0','1','0','0','0','0','1','0','0','1','0','0','0','0','0','0','1','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','8','2013','T79','0','0','1','0','2','0','0','2','2','0','0','0','0','0','0','0','0','0','0','1','0','0','0','2','0','2','0','0','1','1','Y'
