'DOH000000000003366','03','0369','036917','036917007','05','2012','J06','9','5','35','20','10','10','5','2','1','1','3','2','0','3','0','2','3','0','1','2','2','0','0','3','1','2','0','5','0','2','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','A09','1','0','6','9','1','1','1','0','0','0','2','2','0','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','N39','0','0','1','1','1','0','0','0','1','0','1','2','1','3','0','1','0','1','0','0','1','0','0','3','0','1','0','1','0','4','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','0','2','1','3','0','6','1','5','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','J22','2','1','5','5','0','1','1','0','0','1','1','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','2','3','0','1','4','0','5','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','H10','1','0','6','5','3','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','L02','0','0','3','2','2','1','2','0','0','0','0','0','1','0','0','0','1','1','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','K30','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','R10','0','0','2','2','0','6','0','0','0','2','0','0','2','2','0','0','0','0','2','0','1','0','0','2','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','J45','0','0','2','5','1','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','J10','0','0','2','3','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','A15','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','4','0','0','0','0','0','1','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','T79','0','0','0','1','2','1','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','H65','1','0','0','2','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','R52','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','1','0','0','0','1','1','0','1','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','L01','0','0','2','1','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','D64','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','1','1','0','0','0','0','0','0','1','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','T14','0','0','0','1','3','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','J18','0','0','5','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','L23','0','0','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','T78','0','1','1','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','H00','0','0','0','0','3','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','B09','1','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','L73','1','0','1','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003366','03','0369','036917','036917007','05','2012','W54','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
