09,0972,097218,097218061,06/01/15,J06,2,3,10,5,2,5,1,0,2,0,0,1,1,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
09,0972,097218,097218061,06/01/15,J22,4,1,18,7,3,8,4,1,0,2,1,3,2,4,0,6,3,4,0,3,0,2,0,0,1,2,0,1,0,3,0,1,0,2
09,0972,097218,097218061,06/01/15,A15,0,0,0,1,0,1,0,0,1,1,1,1,0,0,2,0,3,3,2,0,4,1,2,0,0,0,3,1,11,5,3,2,8,3
09,0972,097218,097218061,06/01/15,I10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,2,0,3,0,5,2,4,5,10,1,2,4,8
09,0972,097218,097218061,06/01/15,T79,0,0,1,1,2,4,0,2,0,0,0,1,1,1,0,0,1,0,0,2,1,1,0,0,2,0,0,0,0,1,0,0,0,1
09,0972,097218,097218061,06/01/15,A09,1,0,5,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
09,0972,097218,097218061,06/01/15,L30,2,0,2,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0
09,0972,097218,097218061,06/01/15,M13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,3,8,0,0,3,8
09,0972,097218,097218061,06/01/15,J45,2,0,4,7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,3,2,2,0,2,0,0,0,0,0,0
09,0972,097218,097218061,06/01/15,G62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,3,0,1,0,1,3,1,1,0,2,1
09,0972,097218,097218061,06/01/15,N39,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
09,0972,097218,097218061,06/01/15,L01,0,0,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
09,0972,097218,097218061,06/01/15,J10,0,0,1,2,1,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
09,0972,097218,097218061,06/01/15,T78,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
09,0972,097218,097218061,06/01/15,B86,0,0,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
