'DOH000000000007316','09','0983','098316','098316005','03','2016','I10','0','0','0','0','0','0','0','0','0','0','0','1','2','2','1','5','5','13','12','24','21','18','18','23','10','42','23','19','29','68','8','33','21','35','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','N39','0','1','5','9','6','6','2','8','0','5','2','12','3','31','2','48','1','36','2','21','7','22','4','16','0','12','2','2','4','8','0','3','4','5','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','J06','12','8','43','34','19','22','8','9','4','4','0','1','3','4','5','7','3','9','4','7','4','1','3','5','3','9','2','7','11','23','4','6','7','17','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','2','0','4','2','3','5','8','7','10','0','10','9','3','3','7','0','2','3','5','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','K29','0','0','2','2','1','0','2','2','0','3','0','0','2','2','2','2','1','1','0','2','0','1','0','2','1','2','1','1','1','6','0','1','1','5','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','A09','4','2','9','6','1','3','2','0','0','0','0','0','3','0','1','1','0','0','1','0','1','0','0','0','1','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','M79','0','0','0','0','0','0','0','0','0','0','0','1','1','1','1','2','0','2','0','0','0','3','1','4','0','6','2','2','2','10','0','2','2','8','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','T14','0','0','2','1','5','0','1','1','0','0','0','0','1','0','3','0','3','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','J45','0','0','1','1','1','0','1','0','0','1','0','0','0','0','0','1','0','2','0','4','0','3','1','6','1','0','0','2','3','5','0','4','3','1','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','L23','1','1','5','1','0','0','0','2','2','0','0','0','0','0','0','0','1','2','0','1','0','0','0','0','0','1','0','0','1','0','0','0','1','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','M13','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','1','1','2','0','0','1','1','1','1','8','0','1','1','7','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','T78','0','0','1','2','0','0','0','1','0','0','0','1','1','1','0','0','0','0','0','0','2','1','0','0','0','0','0','0','0','5','0','2','0','3','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','O23','0','0','0','0','0','0','0','0','0','1','0','6','0','3','0','4','0','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','J18','1','0','6','1','1','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','4','2','0','0','4','2','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','A15','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','1','2','1','2','0','1','3','2','1','2','2','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','H81','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','1','0','3','0','1','0','0','0','0','1','0','2','4','1','1','1','3','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','B34','1','1','1','3','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','I60','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','1','1','2','1','0','0','2','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','I24','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','2','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','L01','0','0','0','5','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','B01','0','0','1','0','0','0','1','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','L30','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','B37','0','0','2','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','T20','0','0','1','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','H65','0','0','0','2','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','O99','0','0','0','0','0','0','0','0','0','1','0','1','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','A06','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','T79','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','1','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','J01','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','D64','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','K59','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','B82','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','E04','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','H10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','N94','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','R10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','03','2016','H61','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
