'DOH000000000003463','03','0369','036910','036910024','02','2013','J06','26','22','152','133','61','70','19','12','2','5','0','15','0','18','3','23','1','18','0','14','3','10','0','11','0','9','2','4','5','11','1','3','4','8','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','2','1','1','2','5','1','5','3','5','4','9','7','9','4','10','8','26','6','10','2','16','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','J45','0','0','13','14','5','5','6','1','0','0','0','1','0','1','1','1','2','1','0','0','0','0','0','0','1','0','0','0','6','9','0','2','6','7','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','A09','2','0','8','10','1','2','1','1','0','0','0','0','2','0','0','1','0','1','0','1','0','1','0','0','1','1','0','1','0','2','0','1','0','1','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','R42','0','0','0','0','0','1','0','0','0','0','1','2','0','2','0','1','1','2','0','2','0','3','1','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','T78','1','0','3','0','0','2','0','0','0','0','0','0','0','2','0','0','0','1','0','2','1','3','0','1','3','0','0','1','3','3','1','0','2','3','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','N39','0','0','1','0','0','1','0','1','0','0','1','0','0','5','0','3','0','1','1','1','0','2','0','1','0','2','0','1','1','0','1','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','K29','0','0','3','3','2','2','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','2','0','1','0','0','0','1','0','1','0','0','0','1','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','3','1','1','0','1','0','7','0','3','0','4','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','R10','0','1','2','2','1','1','0','0','1','1','0','0','0','1','0','1','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','W54','0','0','3','0','1','2','1','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','1','0','0','2','0','0','0','1','0','1','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','1','0','1','1','1','0','1','1','1','1','0','0','1','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','D64','0','0','0','0','0','0','1','0','0','2','0','1','0','1','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','B37','0','1','0','1','1','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','1','1','0','0','1','1','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','E05','0','0','0','0','0','0','0','0','0','0','1','1','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','L50','0','0','1','0','0','1','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','B01','0','0','1','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','M94','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003463','03','0369','036910','036910024','02','2013','W55','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
