'DOH000000000007867','08','0860','086026','086026013','11','2015','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','2','2','0','3','2','0','2','2','0','3','13','1','7','2','6','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','J18','0','1','9','8','2','3','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','R10','1','0','6','5','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','N39','0','0','0','1','0','0','0','0','0','1','0','0','0','2','0','1','0','0','0','0','1','0','0','1','0','0','0','0','1','2','0','1','1','1','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','R52','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','1','0','0','0','1','0','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','H81','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','1','0','1','0','0','1','1','1','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','J45','0','0','1','2','1','0','0','1','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','A09','0','0','2','1','0','0','1','0','1','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','L08','0','4','11','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','A15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','1','2','0','2','0','0','0','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','1','1','0','0','1','1','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','L02','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','3','0','2','0','1','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','J01','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','2','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','L30','0','0','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007867','08','0860','086026','086026013','11','2015','H60','0','0','1','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
