'DOH000000000004703','06','0619','061902','000000000','07','2013','J06','0','3','12','5','7','8','2','4','1','1','0','3','1','0','1','3','0','2','0','3','0','1','0','2','0','3','1','0','0','1','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','J18','2','1','12','7','3','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','4','0','3','0','3','0','9','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','J22','0','0','2','2','3','1','1','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','1','0','0','1','4','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','K29','0','0','0','0','0','0','1','2','1','0','0','2','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','4','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','J45','0','0','2','2','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','1','1','0','0','1','1','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','L23','0','0','2','3','1','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','A15','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','1','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','T79','0','0','0','1','2','1','0','0','0','0','0','0','1','0','0','0','0','0','0','2','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','A09','0','0','2','1','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','A06','0','0','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','0','0','1','1','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','J30','0','0','0','2','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','L01','0','0','2','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','J40','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','L02','0','0','1','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','1','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','L04','0','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','H81','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','K30','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','R59','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','L89','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','D64','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','W54','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','H65','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','T14','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','K05','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','B01','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','N93','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','G45','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','J90','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000004703','06','0619','061902','000000000','07','2013','A18','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
