'DOH000000000007316','09','0983','098316','098316005','06','2016','I10','0','1','0','0','0','0','0','0','1','1','3','0','2','4','3','7','6','12','5','20','10','27','9','27','9','33','19','39','57','94','20','35','37','59','Y'
'DOH000000000007316','09','0983','098316','098316005','06','2016','J06','8','9','41','37','29','25','10','15','7','9','3','10','0','9','2','15','2','2','7','12','2','9','3','8','6','3','2','3','12','10','5','1','7','9','Y'
'DOH000000000007316','09','0983','098316','098316005','06','2016','A09','1','2','48','38','6','9','2','4','0','2','2','0','2','3','0','1','0','2','1','1','0','1','0','3','0','2','1','1','0','3','0','3','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','06','2016','E10','0','0','0','0','0','0','1','0','0','0','0','0','0','0','2','0','0','2','1','9','4','7','7','3','3','8','6','8','12','14','6','8','6','6','Y'
'DOH000000000007316','09','0983','098316','098316005','06','2016','K29','0','0','6','4','4','0','3','1','1','2','2','5','1','2','2','2','1','1','1','6','3','2','2','3','2','1','3','1','1','8','0','3','1','5','Y'
'DOH000000000007316','09','0983','098316','098316005','06','2016','L08','1','0','18','13','3','4','1','0','0','0','0','1','0','0','0','1','1','0','1','0','0','0','0','0','0','0','0','1','2','1','0','0','2','1','Y'
'DOH000000000007316','09','0983','098316','098316005','06','2016','T14','0','0','0','0','3','0','1','1','1','1','0','1','1','0','1','0','2','1','1','0','1','0','0','0','0','0','0','0','4','0','1','0','3','0','Y'
'DOH000000000007316','09','0983','098316','098316005','06','2016','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','2','3','0','9','14','0','1','9','13','Y'
'DOH000000000007316','09','0983','098316','098316005','06','2016','B34','0','1','9','5','6','4','1','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007316','09','0983','098316','098316005','06','2016','M79','0','0','0','0','0','0','0','1','2','0','0','3','0','4','0','4','0','3','0','4','4','2','0','2','1','1','2','5','4','5','0','1','4','4','Y'
'DOH000000000007316','09','0983','098316','098316005','06','2016','H81','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','1','2','0','0','0','1','0','0','2','1','7','8','0','1','7','7','Y'
