'DOH000000000003444','03','0369','036918','036918013','7','2013','J06','6','8','50','55','34','44','10','14','3','6','2','4','0','4','3','4','2','5','0','7','2','4','1','2','1','1','1','1','1','2','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','N39','0','0','1','1','4','2','0','2','2','1','0','0','1','2','2','1','1','3','0','1','0','1','0','1','0','0','0','0','3','3','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','K05','0','0','1','0','1','1','0','0','0','2','0','8','0','6','0','5','0','3','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','J45','0','0','5','1','4','3','2','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','1','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','H81','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','1','0','0','3','0','0','3','1','1','0','1','0','0','2','1','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','T78','0','0','2','1','3','0','0','2','0','0','0','2','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','2','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','1','0','2','3','1','1','2','1','2','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','T79','0','0','0','1','2','1','1','0','2','0','0','0','0','0','0','1','0','0','1','0','1','0','1','0','1','0','0','0','0','1','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','K29','0','0','1','0','0','1','0','1','0','1','0','1','0','0','0','0','1','0','0','0','0','2','0','0','0','0','1','0','1','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','A15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','2','0','1','0','0','0','1','0','0','1','1','1','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','L01','0','0','4','1','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','D64','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','M79','0','0','0','0','2','1','0','0','1','0','0','0','0','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','B37','0','0','4','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','B86','0','0','2','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','R42','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','L02','0','0','1','1','0','0','1','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','H60','0','0','0','6','0','0','2','0','0','0','0','0','0','1','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','L08','0','0','2','1','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','R10','0','0','0','1','1','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','H65','0','0','1','0','0','0','1','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','K04','0','0','0','0','1','0','0','1','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','W54','0','0','0','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','B01','0','0','1','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','L50','0','0','2','1','1','2','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','J30','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','B02','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','S06','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','L23','0','0','0','0','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','L72','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','I60','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','L89','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','J18','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','W55','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','Y'
'DOH000000000003444','03','0369','036918','036918013','7','2013','B06','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
