'DOH000000000007698','01','0129','012932','012932005','06','2017','J40','5','1','25','21','8','11','4','6','3','1','2','1','2','6','3','2','1','4','1','1','0','2','4','2','2','3','1','4','5','4','2','0','3','4','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','I10','0','0','1','0','0','0','0','0','0','0','0','0','1','1','2','0','2','0','3','4','3','8','9','11','9','11','8','17','14','12','10','3','4','9','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','J06','2','0','3','2','5','1','5','2','0','1','0','0','0','2','0','2','1','1','0','0','0','0','0','0','1','1','0','1','0','0','0','0','0','0','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','E10','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','1','0','1','1','0','1','1','3','0','4','1','6','1','0','0','0','1','0','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','A15','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','4','0','3','0','3','1','6','1','2','0','4','1','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','L01','0','0','3','3','2','4','1','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','A09','1','1','4','1','1','1','2','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','1','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','B34','1','1','2','7','1','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','T78','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','0','0','0','0','0','0','0','0','1','1','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','L02','0','1','1','2','4','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','T14','0','0','0','1','1','0','0','0','1','0','0','0','0','0','1','1','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','M79','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','1','1','3','1','1','0','0','0','1','0','0','0','1','Y'
'DOH000000000007698','01','0129','012932','012932005','06','2017','T79','0','0','1','0','2','0','2','0','0','0','2','0','0','0','0','0','0','0','1','0','1','0','0','0','0','1','0','1','1','0','0','0','1','0','Y'
