'DOH000000000006749','01','0155','015517','015517018','06','2017','I10','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','7','1','5','0','8','6','15','16','10','10','18','26','39','59','17','23','22','36','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','J06','9','3','35','35','14','16','6','4','6','1','0','4','0','8','0','0','1','2','0','2','1','4','2','2','0','0','1','2','1','2','1','2','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','E10','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','2','1','4','4','3','4','4','6','17','21','11','9','6','12','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','N39','0','1','0','2','3','2','0','2','0','3','1','2','0','1','1','3','0','1','1','3','1','2','1','0','0','1','0','1','0','1','0','0','0','1','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','T78','0','0','5','3','4','2','0','1','0','0','1','0','1','0','0','2','0','1','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','J45','0','0','4','0','1','0','1','3','1','1','0','1','0','1','0','1','0','1','0','0','0','0','0','1','0','0','0','0','1','1','0','0','1','1','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','R52','0','0','0','0','0','0','0','0','0','1','0','2','0','0','0','2','0','0','0','1','0','1','1','0','0','0','0','1','0','1','0','0','0','1','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','A09','1','0','4','3','2','0','1','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','R10','0','0','0','0','0','2','2','1','0','0','2','2','1','3','0','1','0','2','0','3','1','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','T79','0','0','2','2','3','0','0','0','0','0','1','0','1','2','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','L01','0','0','2','5','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','J10','0','0','0','0','0','0','0','0','0','0','1','1','0','2','0','3','0','1','0','0','0','0','0','0','0','0','0','0','1','1','1','0','0','1','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','K29','0','0','0','0','0','0','0','0','0','3','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','L89','0','0','1','0','3','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','L08','1','0','2','1','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','H10','0','0','0','0','2','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','B26','0','0','1','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','J18','0','0','2','4','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','L73','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','K30','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','A90','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','K12','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','T14','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006749','01','0155','015517','015517018','06','2017','B77','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
