'DOH000000000000049','03','0369','036911','036911014','1','2013','J06','15','12','58','65','40','39','12','14','2','4','2','9','6','10','2','12','8','13','2','7','2','6','6','8','2','11','3','11','14','24','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','I10','0','0','0','0','0','0','0','0','0','1','0','1','0','2','2','0','0','1','0','3','3','11','15','16','4','14','6','26','36','90','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','J22','7','13','56','53','22','32','4','7','2','0','0','1','1','1','0','3','1','2','0','1','2','2','3','2','2','3','2','0','8','9','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','N39','0','0','4','2','2','3','1','1','1','3','2','7','2','7','0','4','0','3','0','1','0','1','0','6','0','6','0','0','4','6','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','5','4','8','3','4','2','10','5','16','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','A09','1','0','21','17','5','3','2','0','0','1','0','3','0','0','0','0','0','0','0','1','0','0','0','1','1','0','1','3','1','2','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','L01','3','1','14','13','7','12','1','2','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','J45','2','2','55','22','16','6','5','2','1','0','0','0','0','0','2','2','3','2','0','5','0','0','0','1','2','2','3','1','9','3','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','K29','0','0','2','3','4','1','0','4','1','1','0','2','0','2','2','1','1','0','0','0','1','3','0','0','0','0','0','2','2','12','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','T14','0','0','0','1','4','1','1','0','4','0','0','0','2','0','0','0','1','0','0','0','2','0','0','0','2','0','1','2','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','T78','0','0','2','0','1','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','1','2','1','1','5','6','4','9','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','A15','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','1','0','1','1','1','1','1','2','1','4','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','J18','3','0','4','4','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','3','2','4','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','W54','0','0','2','0','3','1','2','0','1','0','0','0','0','0','1','0','2','0','0','1','0','0','2','0','0','0','0','1','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','B37','1','1','7','2','3','1','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','K04','0','0','0','4','2','2','0','0','0','0','0','0','1','1','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','L03','0','0','1','1','1','0','0','1','3','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','1','0','0','0','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','S06','0','0','1','3','0','0','1','0','0','1','0','0','0','0','0','1','0','0','0','1','0','0','0','1','1','0','0','0','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','7','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','J01','0','0','0','1','0','0','1','0','0','0','0','1','0','0','1','1','0','0','0','1','0','1','0','0','1','0','0','0','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','B26','0','0','2','3','3','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','L30','1','0','0','0','2','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','1','0','2','0','0','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','H10','0','0','2','1','1','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','J30','0','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','2','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','T79','0','0','0','0','1','0','0','1','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','H65','2','0','2','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','I60','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','3','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','M94','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','1','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','G62','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','1','0','2','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','B82','0','0','1','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','R59','0','0','1','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','J42','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','B34','0','0','1','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','K21','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','3','0','0','0','0','0','0','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','H60','1','0','0','0','0','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','L73','0','0','0','1','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','L23','2','0','0','2','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','1','1','0','0','0','0','1','0','0','0','2','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','N61','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','K05','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','B35','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','L72','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','A01','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','L91','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','I95','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000000049','03','0369','036911','036911014','1','2013','B09','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
