'DOH000000000006679','01','0129','012907','012907012','03','2017','I10','0','0','0','0','0','0','0','0','0','0','0','0','1','3','2','3','9','7','4','13','25','15','9','20','13','19','22','31','23','75','9','22','14','53','Y'
'DOH000000000006679','01','0129','012907','012907012','03','2017','J06','11','16','65','41','29','18','10','5','4','4','0','4','2','3','0','4','1','2','0','6','1','5','0','8','2','1','3','5','4','11','2','1','2','10','Y'
'DOH000000000006679','01','0129','012907','012907012','03','2017','K05','0','0','4','3','4','0','1','0','0','5','1','15','0','15','2','4','1','3','0','0','0','1','0','0','1','0','0','1','1','2','0','0','1','2','Y'
'DOH000000000006679','01','0129','012907','012907012','03','2017','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','2','2','2','1','0','2','7','2','4','3','9','3','4','0','5','Y'
'DOH000000000006679','01','0129','012907','012907012','03','2017','M79','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','3','1','3','1','4','0','1','2','0','0','5','2','5','2','1','0','4','Y'
'DOH000000000006679','01','0129','012907','012907012','03','2017','R10','2','1','5','4','2','2','0','0','0','1','0','2','1','1','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','1','Y'
'DOH000000000006679','01','0129','012907','012907012','03','2017','D64','0','0','8','1','0','2','0','1','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','1','4','0','1','1','3','Y'
'DOH000000000006679','01','0129','012907','012907012','03','2017','N39','0','0','0','2','0','2','1','0','0','0','0','1','0','0','0','1','0','0','1','0','0','0','0','0','0','1','0','0','0','2','0','0','0','2','Y'
'DOH000000000006679','01','0129','012907','012907012','03','2017','T79','0','0','1','0','3','2','0','1','2','0','0','0','0','0','3','0','0','0','1','1','0','1','0','2','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000006679','01','0129','012907','012907012','03','2017','K30','0','0','0','0','0','0','0','1','0','0','0','3','0','0','0','0','0','0','0','1','0','0','1','3','0','1','0','1','0','4','0','2','0','2','Y'
'DOH000000000006679','01','0129','012907','012907012','03','2017','L30','1','1','1','1','1','1','1','1','0','0','0','0','0','0','0','1','0','0','1','0','0','0','0','0','1','0','0','0','1','1','0','0','1','1','Y'
