'DOH000000000006529','03','0369','036906','036906027','8','2013','J06','17','11','74','66','40','46','9','20','5','4','2','5','3','6','1','6','5','7','6','6','1','11','7','8','2','5','3','3','5','10','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','B34','6','7','48','49','30','17','13','9','1','4','2','3','1','2','2','5','0','7','1','5','2','0','2','4','0','3','1','3','3','2','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','J40','4','0','11','11','5','2','1','2','0','0','0','1','1','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','T79','0','0','9','3','10','1','2','0','0','0','1','1','0','0','1','2','0','0','0','1','0','0','0','0','1','2','1','0','3','1','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','N39','1','0','6','10','4','5','0','2','0','0','0','0','1','2','0','2','0','0','1','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','J22','0','0','7','10','5','5','1','0','1','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','3','1','1','1','0','2','3','5','5','0','7','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','A09','1','0','7','5','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','1','1','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','T78','1','0','2','1','4','2','1','1','0','0','0','0','0','0','0','0','1','0','0','1','0','2','1','1','0','0','0','0','1','0','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','L02','0','0','1','2','4','2','0','0','1','0','1','2','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','L73','0','0','2','5','1','0','0','1','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','J18','1','0','4','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','M06','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','0','0','0','0','1','0','2','0','0','0','2','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','H65','0','0','0','0','1','1','1','0','0','0','0','0','0','0','0','1','1','0','0','0','0','1','0','0','0','0','2','0','0','0','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','G44','0','0','0','0','0','0','0','0','1','1','1','1','0','0','0','1','0','1','0','2','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000006529','03','0369','036906','036906027','8','2013','H81','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','1','0','0','0','0','1','1','0','0','1','0','1','Y'
