'DOH000000000001726','01','0129','012916','012916017','03','2015','J06','1','1','9','4','4','7','1','2','2','0','0','0','0','0','0','2','1','2','0','2','0','1','1','1','1','4','2','0','2','2','0','2','2','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','I10','3','4','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','4','1','3','5','1','1','5','5','2','1','3','8','24','2','5','6','19','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','R52','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','1','0','0','1','1','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','A15','1','0','1','1','1','0','0','0','1','0','0','0','1','3','0','0','1','0','0','0','0','0','0','0','0','0','1','1','1','0','1','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','R42','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','2','0','0','0','1','0','3','0','0','0','3','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','D64','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','2','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','T78','0','0','1','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','A09','0','0','1','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','2','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','J18','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','1','0','1','0','0','1','0','0','0','1','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','J45','0','0','1','1','0','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','4','0','1','0','3','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','R10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','N39','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','2','0','1','0','1','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','G62','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','1','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','J22','0','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','L01','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','W54','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','T20','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','I25','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','1','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','B35','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000001726','01','0129','012916','012916017','03','2015','K30','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','Y'
