'DOH000000000001698','04','0456','045641','045641014','05','2017','J06','16','9','30','36','20','18','10','11','3','1','1','10','5','3','0','3','2','6','1','1','1','3','0','1','0','4','3','4','6','10','1','3','5','7','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','2','13','7','15','14','27','13','11','13','22','27','44','12','10','15','34','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','A15','0','0','0','0','2','2','0','0','2','2','9','0','5','4','3','4','2','1','3','6','8','1','12','5','13','2','12','6','14','3','4','2','10','1','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','0','4','6','8','0','10','18','4','6','2','0','2','6','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','N39','0','0','1','0','1','0','0','1','1','0','0','1','0','4','0','1','0','1','0','1','1','1','0','1','2','1','0','1','1','0','1','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','R10','0','0','1','2','1','1','0','0','0','3','0','1','0','1','0','0','1','2','0','2','0','0','2','0','0','0','0','2','0','1','0','0','0','1','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','R42','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','2','1','0','0','2','2','0','0','1','0','2','0','1','0','1','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','J45','0','0','1','2','0','1','0','1','1','0','0','1','0','0','0','1','0','1','0','0','0','1','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','T14','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','T78','0','0','0','1','0','2','0','1','0','1','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','1','0','1','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','J10','0','0','2','2','0','2','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','1','1','1','1','1','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','L02','0','0','0','1','0','1','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','K05','0','0','0','0','1','1','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','T79','0','0','1','0','0','0','1','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','H10','0','0','1','0','1','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','J18','0','1','2','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','W55','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','H65','0','0','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','R60','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','R25','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','B35','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','W54','0','0','0','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','I24','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','A06','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','N94','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','I20','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','B37','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','M10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','N61','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','M54','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','A90','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','L30','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','H00','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','H60','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000001698','04','0456','045641','045641014','05','2017','I60','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
