'DOH000000000002098','03','0369','036907','036907018','01','2016','J06','6','5','22','22','8','10','4','2','1','1','1','3','2','3','2','1','0','4','1','4','4','2','2','3','3','2','0','7','6','7','3','4','3','3','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','4','2','7','0','5','1','5','4','7','3','11','1','7','2','4','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','B34','1','1','5','1','1','3','1','1','2','0','0','0','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','K30','0','1','0','0','1','1','0','2','0','0','0','0','1','1','0','2','0','0','0','1','0','0','0','0','0','0','0','3','2','2','0','1','2','1','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','L23','1','0','0','4','0','2','1','1','0','0','0','0','0','0','0','0','2','0','0','2','0','2','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','E11','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','1','1','0','4','0','2','0','1','0','1','0','0','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','A15','0','0','0','0','0','0','0','0','0','2','0','0','2','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','1','0','1','1','0','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','A09','0','0','5','2','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','1','1','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','N39','0','0','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','J45','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','1','1','3','1','0','0','3','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','4','1','2','1','2','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','B37','0','0','0','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','L02','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','0','0','3','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','H81','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','2','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','T14','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','H65','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','T78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','O23','0','0','0','0','0','0','0','0','0','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000002098','03','0369','036907','036907018','01','2016','R10','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
